User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
"Заказала до отзывов и расстроилась, что придет брак как и у большинства. Вскрыла на пункте ВБ: выборочно достала 5 пакетов и все оказались качественными, ни один не порван, это порадовало. Надеюсь, что и остальные целые. Единственное, показалось, что тонковаты (есть с чем сравнить). Посмотрим как в эксплуатации",2024-01-09,5,312,0,1,0
качество хорошее,2024-08-27,5,16,0,1,0
Фильтры хорошие.,2024-08-28,5,16,0,1,0
Нормальные фильтры по нормальной цене))),2024-07-02,5,40,0,1,0
Отличные🔥🔥🔥всем спасибо 🤗,2024-08-02,5,25,0,1,0
"Упаковка целая, видно качество.",2024-07-19,5,31,0,1,0
"Хорошие фильтры, покупаю постоянно.",2024-07-10,5,35,0,1,0
"Пришло 100 вместо 300, пришлось отказатьс.",2024-08-24,3,42,0,1,0
"Хорошие фильтры, большие, единственное упаковка просто в пленке",2024-05-29,5,63,0,1,0
Хорошие фильтры,2023-07-07,5,15,1,1,0
"Нормальные фильтры, ничего не рвётся. Кофе пропускает нормально. Нас устраивает.",2024-05-10,5,80,0,1,0
Описанию соответствует,2024-08-06,5,22,0,1,0
"все хорошо, всегда ими пользуемся.",2024-07-09,5,34,0,1,0
"Хорошие фильтры, беру не первый раз.",2024-07-05,5,36,0,1,0
Хорошие фильтры.,2023-02-27,5,16,1,1,0
Хорошие пакетики,2024-08-23,5,16,0,1,0
"Отличные пакеты, 3-4 заваривания прекрасно выдерживают.",2024-06-05,5,55,0,1,0
Отличные фильтры. Беру не в первый раз.,2024-06-29,5,39,0,1,0
"Фильтра отличные,заказываю уже не первый раз.",2024-06-20,5,45,0,1,0
Очень не приятно получать такую упаковку(,2022-07-13,3,41,1,1,0
Отличные фильтры,2024-08-23,5,16,0,1,0
"Коробка пришла порванная, за это сняла звезду. Судя по отзывам, это частое явление.  А в целом, фильтры соответствуют заявленным.",2022-06-25,4,129,1,0,0
Использовала шт 20 не один не порваля,2024-07-01,5,37,0,1,0
Давно пользуюсь этими фильтрами. Довольна,2024-06-24,5,41,0,1,0
"Фильтры отличные, не рвутся, только заказала не тот размер 4, надо было 2, обрезаю немного. Упаковка картонная коробка. Рекомендую.",2024-03-25,5,131,0,1,0
"В целом нормальные фильтры, но если чуть дольше подержать в воде, то обязательно порвутся.",2024-07-01,4,90,0,1,0
"Пришли быстро, все целое,подошло советую",2022-01-29,5,40,1,1,0
"Свою функцию выполняют,удобные фильтры для кофе",2024-06-14,5,47,0,1,0
👍,2024-09-15,5,1,0,1,0
Нормальные фильтры. Мы чай в кофеварке завариваем😆,2022-07-12,5,50,1,1,0
Все в целости и сохранности. Покупкой довольна!,2022-08-09,5,47,1,1,0
"Хорошие фильты. Пришли быстро. Единственный минус, что очень много мусора было внутри упаковки",2024-04-21,5,94,0,1,0
Отличные фильтры. Беру не в первый раз. Только почему-то в этот раз пришли без коробки. Запаянные в целофан. Не повреждены. Все норм.,2024-03-23,5,133,0,1,0
"Очень качественные фильтры. Плотные, не текут. Упаковано в запаянную пленку, без коробки, но зато и цена адекватная. Я точно на них перейду.",2024-03-17,5,140,0,1,0
Отличные фильтры для кофе. Покупаю их не первый раз. Очень люблю такой способ приготовления кофе.,2024-04-18,5,97,0,1,0
"Фильтры из плотной бумаги, кофе пропускают, нормальные фильтры☝️",2024-05-21,5,64,0,1,0
"Отличные фильтры, супер тонкие но прочные!хорошо упакованы!",2022-04-07,5,59,1,1,0
"Доя чашки не подходит, фильтр рвется при наливании горячей воды",2024-07-24,3,63,0,1,0
хорошие фильтра,2024-08-23,5,15,0,1,0
Отличные фильтры,2024-08-20,5,16,0,1,0
Качество отличное!!!,2024-08-06,5,20,0,1,0
"Фильтры доставлены, упакованные в плёнку. Качество хорошее. Буду брать еще",2024-05-09,5,74,0,1,0
Хорошие фильтры!,2022-01-11,5,16,1,1,0
"Хорошие фильтры , использовала в кофеварку . Не рвались , мула в кофе не было !",2024-05-02,5,79,0,1,0
"Беру не в первый раз, очень довольна, благодарю. \nК покупке рекомендую",2024-05-10,5,70,0,1,0
Прозрачная упаковка. Дешевле чем в ленте выходит раза в три,2024-05-23,5,59,0,1,0
"Все хорошо, еще бы упаковывали нормально, а то как в коробке фильтры лежат так и прислали. А дополнительной упаковки нет. Коробка вся потрепанная с дыркой пришла. Благо фильтры внутри в дололнительной упаковке.",2024-02-01,5,210,0,1,0
Шикос 👌беру второй раз),2022-04-13,5,23,1,1,0
"Купила , и они очень хлипкие .. по шву разрываються , может  я не так что то делаю  🤔",2024-04-25,5,85,0,1,0
Заказываю не первый раз. Отличные фильтры!,2022-08-30,5,42,1,1,0
"Очень хорошие , качественные фильтры.",2024-06-26,5,37,0,1,0
"Классные фильтры, замечательно мне подходят на мою кофеварку",2024-05-22,5,60,0,1,0
"качество хорошее, рекомендую",2024-07-14,5,28,0,1,0
Отличные пакетики. Не рвуться. Испольщуем в капсултной кофе машине.,2024-05-12,5,67,0,1,0
"Подошли для капельной кофеварки, проливаются медленно, как надо, всё отлично.",2024-05-01,5,77,0,1,0
Свою функцию выполняют. Рекомендую.,2024-06-29,5,35,0,1,0
Беру постоянно!! Рекомендую,2024-07-16,5,27,0,1,0
"Хорошие фильтры, но без коробки неудобно хранить",2024-08-05,4,48,0,1,0
Хорошие фильтры,2024-08-18,5,15,0,1,0
Покупаем эти фильтры не в первый раз. Удобные. Не разваливаются после использования.,2024-04-22,5,84,0,1,0
"Фильтры отличные, пришли хорошо упакованы. Рекомендую!",2024-05-26,5,54,0,1,0
"Только начали наливать воду,дно расклеелось, весь кофе оказался в чашке. В кофеварке- то же самое. Всё выкинули",2024-06-09,3,111,0,1,0
"Отличные фильтры, удобные, белоснежные. Хватит на долго.",2022-02-28,5,56,1,1,0
Мне понравились. Пришли целые и чистые.,2024-06-18,5,39,0,1,0
"Слишком тонкие, в кофеварке концы от влаги раньше времени начинают падать, приходиться пить кофе с кофейной гущей. Но за такую цену не жалуюсь.",2024-05-20,4,143,0,1,0
"Все подошло по размеру, пришли не в коробке, а запечатанные в пакете по 100 шт. У меня 3 упаковки. Нормально",2024-03-30,5,108,0,1,0
"Фильтры очень быстро рвутся, по сравнению с другими, достать фильтр из кофемашины, после использования, очень проблематично.",2024-05-31,3,124,0,1,0
"Пришли все целые, только почему-то в пакете.. до этоко приходили в коробке",2024-04-30,5,74,0,1,0
"Думал что они для кружкт, а не кофеварки,  снижать балл не буду. Несколько порвались при заварке, будем исходить из того что это из-за нецелевого пользования",2024-02-23,5,157,0,1,0
Все отлично спасибо,2024-08-02,5,19,0,1,0
Соответствует описанию,2024-07-24,5,22,0,1,0
отличные фильтры,2024-08-13,5,16,0,1,0
"Снимаю звезду за то, что пришли в пакете, без коробки. К самим фильтрам претензий нет.",2024-06-23,4,86,0,1,0
"Хорошие фильтры. Товар соответствует описанию. Упакован аккуратно, сами фильтры в запаянном пакете, пакет в картонной коробке. Коробка тоже упакована. Уже какую-то часть фильтров использовала, пока еще ни один не расклеился. В отзывах на любые фильтры есть часть негативных - жалуются, что непрочный шов. Я загибаю на сухом фильтре проклеенные полоски и снизу, и сбоку. И так вставляю в воронку. Смачиваю водой, насыпаю кофе и проливаю кипятком. Ни предыдущая партия (другой фирмы), ни ""Ecolux"" не подвели.",2023-10-07,5,506,0,1,0
"Фильтры хорошие, на китфорт подошли",2024-06-24,5,35,0,1,0
"Процеживала настойку - не порвались, все хорошо",2024-06-03,5,47,0,1,0
Отличные фильтры! Рекомендую 👍🏿,2024-07-01,5,31,0,1,0
Фильтры хорошие и кофе в них варится хорошо. А то что в пакетах есть бумажная стружка так это от трения. Уена вообще супер. Спасибо,2024-03-10,5,131,0,1,0
"Супер, цена отличная",2024-07-28,5,20,0,1,0
Мне очень нравятся.,2024-07-31,5,19,0,1,0
Отличные фильтры,2024-08-11,5,16,0,1,0
Я делал через дрип воронку. Один фильтр порвался. Через два идёт медленно слишком),2024-06-25,4,82,0,1,0
"Привкуса бумаги нет, не разваливается",2024-06-17,5,37,0,1,0
Отличные\nРекомендую!,2024-07-27,5,20,0,1,0
Покупкой довольна.,2024-08-02,5,18,0,1,0
"Скорость фильтрации медленнее чем у других, и снизу может прорываться",2024-07-06,4,69,0,1,0
"Хорошие, плотные фильтры. Рекомендую.",2024-06-17,5,37,0,1,0
Всегда беру такие,2024-08-05,5,17,0,1,0
Фильтр пропускает мелкие частицы кофе.,2024-08-12,3,38,0,1,0
"Первый раз приобрела фильтры этой фирмы, пришло всё хорошо упаковано. К покупке рекомендую",2024-04-06,5,90,0,1,0
"прекрасные фильтры: отлично подходят для приготовления фильтр-кофе, не размокают и не разваливаются, часто использую один фильтр-пакет для заваривания кофе повторно (2-3 раза). заказывала здесь несколько раз, всегда приходят в срок, замечательно упаковано. однозначно рекомендую 🌿",2023-12-14,5,280,0,1,0
"Получила свой заказ , доставка вовремя, как и заявлено ,фильтры пришли без коробки,  просто  затянуты пленкой и еще в одном пакете ,хотя ранее заказывала на этом же сайте была коробка , да и качество  внешне было получше .... Ну буду пробовать в использовании!",2024-03-21,4,260,0,1,0
Всё соответствует,2024-08-03,5,17,0,1,0
"Хорошие, плотные. Упаковка не порвана. Пришло всё целое.",2024-05-15,5,56,0,1,0
Фильтры подошли,2024-08-10,5,15,0,1,0
"Отличные фильтры, использовал и выкинул, ничего не надо мыть.",2024-05-07,5,61,0,1,0
Получила все отлично упаковано.Для капельной кофеварки подошло🤗,2024-05-04,5,63,0,1,0
Отлично. Рекомендую.,2023-02-27,5,20,1,1,0
"Рвутся под гнётом кофе, два сразу ещё как то спасает , вкус от бумаги неприятный, я чувствую в кофе. Вообщем на выброс(",2024-05-26,3,119,0,1,0
"Хорошие одноразовые фильтры, и совсем не рвутся",2024-05-26,5,47,0,1,0
"Идеальные фильтра, не расклеиваются и не рвутся, продавцу респект и уважуха!)",2024-04-18,5,77,0,1,0
Спасибо! Все ок!!!!,2024-07-26,5,19,0,1,0
Хорошие пакеты.,2024-08-10,5,15,0,1,0
Очень выгодно для кофеманов. Беру не первый раз.,2024-05-24,5,48,0,1,0
Хорошие пакетики,2024-08-05,5,16,0,1,0
Все хорошо,2024-09-01,5,10,0,1,0
"Товар доставлен аккуратно упакованный, спасибо 👍",2024-05-23,5,48,0,1,0
"Очень хорошие фильтр пакеты, не лучше чем в магазине! Цена конечно по приятнее)))",2024-04-12,5,81,0,1,0
"В использовании нареканий нет, чуть большие для моей кофемашины, но это не критично, рекомендую.",2024-03-28,5,96,0,1,0
Рвется чуть ли не каждый второй. Больше эти брать не буду,2024-07-13,3,57,0,1,0
Упаковка пришла мятая. На сами фильтры не повлияло. Посторонних запахов не обнаружено.,2022-08-09,4,86,1,1,0
Отличное качество,2024-07-30,5,17,0,1,0
"Без картонной упаковки, но запаяно в пленку. Все цело.",2024-05-13,5,54,0,1,0
"Приятное снижение цены, неприятное снижение качества.\nВ сравнении со старой партией, бумага вроде бы стала толще, но более рыхлой. Соответственно, швы держатся хуже, протекают чаще.",2024-04-16,4,181,0,1,0
"Отличные фильтры, с прекрасной пропускной способностью. Варим полную колбу, не забивается, не переливается, все протекает.",2024-03-03,5,122,0,1,0
"Быстро пришли , хорошие",2023-01-05,5,23,1,1,0
Все хорошо. Но жаль что без коробочки,2024-08-08,4,37,0,1,0
"Отличные,  прочные, не рвутся, все проходит хорошо!",2024-05-16,5,51,0,1,0
"Получила то что нужно, спас бо!",2024-06-22,5,31,0,1,0
Хорошие фильтры,2024-08-07,5,15,0,1,0
Берём постоянно,2024-08-06,5,15,0,1,0
Все норм. Спасибо.,2024-07-26,5,18,0,1,0
Всё подошло пришло вовремя,2024-07-02,5,26,0,1,0
"Отлчные фильтры, довольна. Спасибо пролавцу!",2024-05-26,5,44,0,1,0
"Нормальные фильтры. Фильтруют, не рвутся. Всё хорошо",2024-05-13,5,52,0,1,0
Отличные фильтры!,2024-07-28,5,17,0,1,0
"В коробочке, приятно",2024-07-18,5,20,0,1,0
Отличные фильтры. Со своей задачей справляются.,2024-05-20,5,47,0,1,0
"Хорошие фильтры, претензий нет.",2024-06-18,5,31,0,1,0
Пакеты хорошие,2024-08-08,5,14,0,1,0
"Стандартные фильтры, ничем не отличаются  если покупать в магазине. Здесь дешевле. Рекомендую",2024-03-23,5,93,0,1,0
Отличные фильтры,2024-07-30,5,16,0,1,0
"Фильтры отличные! Бумага да, потоньше,чем в привычном мне Тор House, но функцию выполняют неплохо!)Кстати, отмечу, нет запаха бумаги и нет привкуса бумаги в кофе, сама бумага не крошится.. \n\nИ ещё , пишут постоянно про рвущиеся швы, но, люди, научитесь ими пользоваться(!)..1)подверните нижний шов и боковой и только так вставляйте в кофеварку; 2)не вливайте в фильтр кипяток, тем более струёй)цель этих фильтров - фильтровать молотый кофе в колбу кофеварки, а не в кружку кофейную из чайника(напор и размер струйки совсем разные)! И будет вам счастье!))\nWB спасибо за быструю и качественную доставку!)",2023-08-09,5,602,0,1,0
"Нормальный фильтры, не рвутся. При заказе были изображены в коробке, сейчас нет. Приходят просто в полиэтилене.",2024-03-06,5,111,0,1,0
Мне подошло,2024-08-20,5,11,0,1,0
"Фильты не выдерживают заваривание в иммерсионной воронке - рвутся, если залить больше 300мл. Учытывая, что это размер 4, то ожидается, что будет выдерживаться бОльшая масса клфе и воды.\n\nВ остальном всё хорошо.\n\nНе рекомендую для иммерсии и больших доз капельных кофеварок.\n\nПодходит для пуровера и иммерсии ~250-270г",2024-02-21,3,317,0,1,0
"Беру второй раз и снова, достав из пакета и встряхнув, полетела пыль бумажная. Однако...",2024-06-06,4,88,0,1,0
"Фильтры хорошие, но я прогадала с номером, 4 оказались большеваты. Но, это не критично, немного обрезаю ножницами. А так, они нас устраивают. Будем заказывать ещё. Спасибо продавцу.",2024-01-17,5,181,0,1,0
"Хорошие фильтры, кофе получается без осадка.",2024-05-22,5,44,0,1,0
"Большую упаковку беру второй раз... Отличные фильтры, к покупке рекомендую...",2024-04-07,5,77,0,1,0
Все отлично! Спасибо🤗,2024-07-13,5,21,0,1,0
Отличные фильтры. Подошли в капельную кофеварку замечательно.,2024-04-26,5,61,0,1,0
Хорошие фильтры,2024-08-01,5,15,0,1,0
"Обычно заказываю такие фильтры, в этот раз они были без коробки, а запаяны в полиэтилен и цвет самих фильтров более светлый, кажется из другого материала, но в использовании качество нормальное",2024-04-05,3,193,0,1,0
Вещь качественная. Нареканий нет.,2024-06-11,5,33,0,1,0
Классические хорошие фильтра!,2024-06-20,5,29,0,1,0
"Хорошие фильтры. Хватает на долго, особенно потому что порой лень делать кофе фильтр",2024-03-28,5,84,0,1,0
Ужасное качество! Из 10 фильтров ни один не выдержал нагрузки. Все 10 прорвались. Не советую никому.,2024-05-25,4,100,0,1,0
"Фильтры неплохие, но малость по размеру не подошли",2024-07-13,4,50,0,1,0
Всё супер 👍,2024-08-18,5,11,0,1,0
Отличные фильтры,2024-07-26,5,16,0,1,0
Нормальные фильтры. Для заявленного размера 2 высоковаты (пришлось обрезать),2024-04-04,5,76,0,1,0
Фильтры хорошие,2024-07-29,5,15,0,1,0
"Очень хорошие,вместительные пакеты,аж на 4 чашечки хватает,я довольна",2024-04-12,5,69,0,1,0
"примерно 30% фильтров бракованные, плохо склеено дно фильтра... в процессе заваривания кофе вместе с водой оказывается в заварнике... перед использованием приходится проверять на целостность",2024-04-01,3,190,0,1,0
Отличный фильтр,2024-07-29,5,15,0,1,0
Хорошие фильтра.,2024-07-25,5,16,0,1,0
Хорошие фильтры. Постоянно их заказываю.,2024-05-24,5,40,0,1,0
"Беру только , эти пакетики",2024-06-23,5,26,0,1,0
Хорошие фильтр пакеты,2024-07-06,5,21,0,1,0
Хорошие фильтры,2024-07-27,5,15,0,1,0
"Хорошие фильтры,со своей задачей справляются.Советую.",2024-05-01,5,53,0,1,0
"Фильтры хорошие, их много. Каких либо посторонних запахов нет, пришли быстро. Что еще нужно? 5 звезд однозначно",2024-02-25,5,111,0,1,0
Рекомендую,2024-08-19,5,10,0,1,0
Отличные фильтры. Всегда их беру,2024-06-08,5,32,0,1,0
"Спасибо, все хорошо",2024-07-12,5,19,0,1,0
Соответствует описанию,2024-07-02,5,22,0,1,0
"Цена, качество, минимальная упаковка. Быстрая доставка. Почти не рвутся. Но запах всё же специфический имеют. На вкусе напитка не отражается",2024-04-22,4,140,0,1,0
"Хорошие , большие и крепкие фильтры.",2024-05-29,5,36,0,1,0
Всё хорошо!,2022-09-01,5,11,1,1,0
Хорошие фильтры.Под мою кофеварку подошли,2022-01-04,5,41,1,1,0
"Пользуемся постоянно, замечаний нет.",2024-05-27,5,36,0,1,0
"очень удобно, ими пользоваться",2024-06-10,5,30,0,1,0
"Очень довольна что приобрела. Здорово, выбросить пакет и забыть, что надо смывать кофе. 👌👋",2024-03-12,5,90,0,1,0
"Постоянно берем, рекомендую",2024-06-16,5,27,0,1,0
Все отлично.,2024-08-06,5,12,0,1,0
"Фильтра отличные, беру не первый раз, коробка немного помята, но внутри всё целое",2024-03-21,5,81,0,1,0
"Хорошие фильтры, рекомендую.",2024-06-13,5,28,0,1,0
Отличный,2024-08-29,5,8,0,1,0
"Все, как заявлено. Пришли быстро. Спасибо!",2024-05-14,5,42,0,1,0
"Фильтры хорошие, но не угадала с размером, буду заказывать двоечку.",2024-04-06,5,67,0,1,0
"Отличные фильтры! Развлекают в грустные времена, и станцуют и анекдот расскажут. Могут и кофе приготовить, и борщ. В общем, за такие деньги просто клад! Берите, не пожалеете)))",2024-01-02,5,176,0,1,0
Всë отлично,2024-08-10,5,11,0,1,0
"Нормальные фильтра,беру не в первый раз!",2024-05-17,5,40,0,1,0
"Фильтры нормальные, мне подошли, плотные, упаковка оставляет желать лучшего.",2024-03-25,5,76,0,1,0
Хорошие.,2024-08-27,5,8,0,1,0
Отличные фильтры,2024-07-18,5,16,0,1,0
"Хорошо фильтруют, полностью устраивают, заказываю не первый раз.",2024-04-09,5,64,0,1,0
"Отличные фильтры. Немного переживала, что в отзывах писали, что расклеиваются, НЕА, даже при двукратном использовании (специально проверяли). А ещё кофе чистый получается.",2024-01-04,5,171,0,1,0
Фильтрами Ecolux пользуюсь постоянно. Меня все устраивает.,2024-04-16,5,58,0,1,0
"Хорошие фильтры, пользуюсь 2 недели, ни один не порвался. Кофе получается вкусный, до этого брала у другого продавца, тогда мне не нравился вкус напитка… думала дело в кофе. В этот раз взяла сразу 300шт. В магазине заплатила бы гораздо дороже. Если цена не изменится сильно, то на будущее для себя отметила эти фильтры👍 Фоткать не стала, соответствуют картинке у продавца)))",2023-09-24,5,374,0,1,0
Хорошее качество. Довольны.,2024-06-13,5,27,0,1,0
Фильтры пришли просто в целлофановой упаковке.,2024-07-08,4,46,0,1,0
"Соответствует описанию, упакованы хорошо",2024-05-15,5,40,0,1,0
"Качетвенные фильтры, беру не в первый раз👍🏼",2024-05-09,5,43,0,1,0
"Очень нравятся фильтры, брала много раз. Спасибо большое!!!!",2024-04-13,5,60,0,1,0
Соответствует описанию,2024-06-26,5,22,0,1,0
"Забивается и не пропускает воду, в итоге идёт перелив через верх. С другими фильтрами, в аналогичных условиях, этого не происходило.",2024-04-23,3,132,0,1,0
"Отличные фильтры дял офисной кофеварки. Фильтруют, чистые, приятные, недорогие. Однозначно буду брать еще.",2024-02-19,5,106,0,1,0
"Пришли аккуратно упакованы,респект продавцу😁",2024-05-06,5,44,0,1,0
"Сняла одну звезду за  поврежденную коробку! А так фильтры очень хорошие, фильтруют круто!",2022-02-05,4,89,1,1,0
"Второй раз беру эти фильтры. Качество хорошее. Первая пачка совсем без нареканий, из второй пока использовала примерно половину и только 1 фильтр был дырявый,что в процентном соотношении вполне устраивает.",2023-12-09,5,205,0,1,0
Товар соответствует 👌,2024-06-28,5,21,0,1,0
Спасибо. Видимо за эту цену приходит без упаковки,2024-04-27,5,49,0,1,0
Нормальные,2024-08-12,5,10,0,1,0
"В этот раз прислали просто в упаковке, но  от тех что в коробке не отличаются",2024-03-19,5,77,0,1,0
"Покупаю не первый раз, рекомендую",2024-05-27,5,33,0,1,0
"Пришли без картонной упаковки, но свойства не хуже.",2024-04-23,5,51,0,1,0
"Отличные фильтры, беру уже в 3 раз! 👍",2024-05-19,5,37,0,1,0
"Удобные фильтры, приятно, что в кружке не остаётся мусора после них, фильтры не рвутся",2024-03-08,5,86,0,1,0
Отличные 👍,2024-08-11,5,10,0,1,0
"Как всегда хорошо, но поменяли упаковку. Уважаемый продавец! Поместите слайд с заменой упаковки в начало карточки! Беру постоянно, при выдаче на ПВЗ был удивлён.",2024-04-01,4,161,0,1,0
Хорошие,2024-08-31,5,7,0,1,0
Хорошие фильтры,2024-07-17,5,15,0,1,0
"пользуемся, все отлично",2024-06-19,5,23,0,1,0
Соответствуют. Отлично,2024-06-22,5,22,0,1,0
"Пакетики, как пакетики. Большой размер",2024-05-13,5,38,0,1,0
Внутри 3 завальцованые упаковки по 100 штук - удобно что все не надо распаковывать. Доставлено в срок.,2024-02-17,5,102,0,1,0
Полностью соответствуют,2024-06-18,5,23,0,1,0
Отлично,2024-08-28,5,7,0,1,0
"Очень странно, что товар приходит без упаковки... Ну предупреждали бы...\nПо факту получается фото не соответствует действительности.",2024-04-16,3,132,0,1,0
Мне понравилось. Пакеты не прорываются.,2024-05-10,5,39,0,1,0
"хорошие фильтры , заказываю второй раз",2024-05-13,5,38,0,1,0
Всё замечательно! Упаковка супер! Качество фильтров супер! Спасибо!,2024-03-26,5,67,0,1,0
Заказываю второй раз. Мне нравятся.,2024-05-19,5,35,0,1,0
Отличные фильтры!,2024-07-07,5,17,0,1,0
Соответствует.,2024-07-19,5,14,0,1,0
Отличные фильтры. Соответствуют размерам. Рекомендую,2024-04-16,5,52,0,1,0
Фильтры что надо 👍👍👍,2024-06-26,5,20,0,1,0
"Хорошие фильтры, не рвутся.",2024-06-06,5,27,0,1,0
"Понравились фильтры, надолго хватит упаковки",2024-04-30,5,44,0,1,0
Отличные пакетики. Брали для кофеварки Braun,2024-04-29,5,44,0,1,0
"Все пришло, все хорошо",2024-06-19,5,22,0,1,0
Всё хорошо,2024-08-08,5,10,0,1,0
Супер! 👍,2024-08-20,5,8,0,1,0
"Отличные фильтры. Не разваливаются, хоть поаторно используй 😁",2024-04-01,5,61,0,1,0
"Хорошие фильтры, беру постоянно",2024-05-25,5,31,0,1,0
"Заказываю не первый раз, всё нормально,  нравятся",2024-04-19,5,49,0,1,0
"Всё хорошо, сегодня получила, ещё не пробовала в деле. Советую!",2024-03-28,5,63,0,1,0
Отличные фильтры. Фильтрую алкогольные настойки. Всё отлично! Не рвутся.,2024-03-16,5,72,0,1,0
"Коробка пришла целая, внутри фильтры в плотной пленке, сразу же опробовала, пропускают хорошо, кофе получается без осадка. \nЕдинственное что сама упаковка ни во что не завернута, ни в пакет ни в любую другую доп.упаковку, любой мог вскрыть ее.",2023-11-03,5,243,0,1,0
Спасибо за акцию👍 дай Бог здоровья вам и вашим близким💪🙏 🙊,2024-04-03,5,58,0,1,0
"Без коробочки, да уж… Хорошо остался от прошлых 😀",2024-04-17,5,49,0,1,0
Хорошие фильтры. Соответствуют описанию.,2024-05-03,5,40,0,1,0
Очень удобные бумажные фильтры для кофе),2024-05-02,5,40,0,1,0
Хорошие,2024-08-24,5,7,0,1,0
Хорошие,2024-08-24,5,7,0,1,0
"Хорошие, качественные",2024-06-19,5,21,0,1,0
Фильтры я не первый раз заказываю.Отличное качество.,2024-04-11,5,52,0,1,0
Все супер и доставка и упаковка,2024-05-22,5,31,0,1,0
Понравилось,2024-07-28,5,11,0,1,0
Подошло идеально,2024-07-06,5,16,0,1,0
"Весьма недурные фильтры, 👍",2024-06-02,5,26,0,1,0
"Фильтры хорошие, плотные",2024-06-07,5,24,0,1,0
Качественный,2024-07-22,5,12,0,1,0
"Фильтры понравились, к покупке советую. Спасибо большое",2024-04-03,5,55,0,1,0
Отличные,2024-08-14,5,8,0,1,0
Класс. Только надо было брать меньше. Приходится обрезать немного,2024-03-19,5,65,0,1,0
"Заказывала несколько раз, отлично",2024-05-14,5,33,0,1,0
"Заказываю второй раз, всё отлично",2024-05-15,5,33,0,1,0
"Обычные, цена хорошая",2024-06-15,5,21,0,1,0
"Заказываю эти фильтры постоянно, мне нравятся 👍",2024-04-16,5,47,0,1,0
Отличные фильтры.,2024-06-29,5,17,0,1,0
Хорошие фильтры,2024-07-07,5,15,0,1,0
Очень хорошие и недорогие. Нерасклеиваются.,2024-04-22,5,43,0,1,0
"Абсолютно целая упаковка пришла. Удивило, тк больше ничем не обернута, транспортировочной упаковки не было. Но, тем не менее, всё отлично дошло. Спасибо!)",2023-12-21,5,154,0,1,0
"Беру не первый раз, хорошие фильтры за приемлемую цену.",2024-04-02,5,55,0,1,0
"Отличные фильтры, не рвутся и не расклеиваются. Но мне все же наверное двойка нужна . Пока подрезаю длину и норм.",2024-01-24,5,113,0,1,0
"Хорошие фильтры, выписывают не первый раз",2024-04-26,5,41,0,1,0
"Фильтры хорошие, пришли в коробке",2024-05-12,5,33,0,1,0
Всё хорошо!,2024-07-26,5,11,0,1,0
Супер!!!,2024-08-12,5,8,0,1,0
"Хорошие фильтры, люблю неотбеленеые",2024-05-07,5,35,0,1,0
"До этих пакетов пользовалась другой фирмы,тоже 4. Пару раз могла использовать,последний пакетик,аж 4 раза ,забывала заказывать. Но этот после первого весь порвался,хорошо хоть кофе на  3 чашки сварил. Звезду не снимаю,так как одноразовые пакетики.",2023-10-19,5,247,0,1,0
ХОРОШИЕ.ДОСТАВКА ХОРОШАЯ.,2024-06-01,5,25,0,1,0
"Хорошие фильтры , цена качество 🔥",2024-05-11,5,33,0,1,0
Отличные фильтра,2024-07-01,5,16,0,1,0
"Мне ноавятся, беру не первый раз",2024-05-13,5,32,0,1,0
"В плотной картонной коробке - три пакета с фильтрами - видимо, по 100 шт. в каждом. Коробка была заклеена, все в сохранности.",2024-01-10,5,125,0,1,0
"Брала для работы, очень удобно, рекомендую 👍",2024-04-18,5,44,0,1,0
"Фильтры качественные, покупаю не первый раз. Рекомендую.",2024-03-27,5,56,0,1,0
Хорошие фильтры,2024-07-04,5,15,0,1,0
Нормальные фильтры.,2024-06-18,5,19,0,1,0
Чёткие фильтры 👍,2022-11-09,5,16,1,1,0
Фильтры супер,2024-07-12,5,13,0,1,0
Всё супер. Кофе получается божественным.,2024-04-24,5,40,0,1,0
Все отлично,2024-07-22,5,11,0,1,0
Качество хорошее. Рекомендую,2024-05-20,5,28,0,1,0
"Для моей капельной большеваты, немного обрезаю, а так хороший фильтр",2024-03-07,5,68,0,1,0
Фильтры отличные,2024-06-28,5,16,0,1,0
"Спасибо, все отлично",2024-06-13,5,20,0,1,0
Товар соответствует ожиданиям покупателя. Рекомендую,2024-04-01,5,52,0,1,0
Нормальные фильтры. Для кофеварки подходят,2024-04-18,5,42,0,1,0
Хорошие фильтры,2024-07-03,5,15,0,1,0
Качеством товара довольна,2024-05-29,5,25,0,1,0
"Все нормально,но учтите-фильтры без коробки-просто запаяны в пленку.",2024-03-06,5,68,0,1,0
Хорошие плотные фильтры для кофе. Половину пачки уже использовали. Ни одни не порвался.,2024-02-12,5,87,0,1,0
Не первый раз беру,2024-06-20,5,18,0,1,0
Без дырок. Все норм,2024-06-15,5,19,0,1,0
"Отлично упаковано, размер подошел.",2024-05-03,5,34,0,1,0
Отличные фильтры рекомендую👍 на мою капельную кофеварку прям отличные,2024-03-03,5,69,0,1,0
Хорошее качество!,2024-06-23,5,17,0,1,0
"Всё здорово, всё классно!",2024-05-26,5,25,0,1,0
"Пришли целые, упаковка не сорвана. Спасибо",2024-04-15,5,42,0,1,0
Хороший товар.,2024-07-04,5,14,0,1,0
"Фильтры хорошие,беру уже не  первый раз",2024-04-21,5,39,0,1,0
Спасибо за товар. Все упаковано хорошо,2024-04-23,5,38,0,1,0
