,Reviews,Summary
470,"[3, 2, 19229, 7184, 5814, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 2044, 10338, 2, 2044, 12681, 25157, 2, 2795, 16624, 15042, 3, 2, 10338, 5814, 3700, 6652, 6725, 2, 6, 3, 1]","[3, 2, 19229, 7184, 5814, 17657, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 8724, 13400, 28232, 2795, 3, 5814, 6588, 2, 3, 2044, 2, 2795, 10458, 23110, 5, 1, 0, 0, 0, 0, 0]"
471,"[3, 21025, 14391, 9592, 8452, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 2, 8452, 12377, 10458, 2, 6, 3, 9890, 3, 2, 2533, 10458, 2044, 3, 6469, 17657, 2, 2533, 15042, 5, 3, 2, 2044, 10338, 2, 2533, 2, 3, 2, 6609, 1757, 9592, 2, 1757, 30051, 2533, 2, 2533, 6, 3, 9890, 3, 14142, 3, 2, 17238, 5814, 17657, 2, 2795, 1]","[3, 2, 25752, 22682, 18632, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 8452, 12377, 10458, 2, 3, 2795, 3, 2, 6609, 1757, 9592, 2, 1757, 30051, 2533, 2, 1757, 2, 6, 3, 9890, 3, 6469, 17657, 2, 2533, 15042, 3, 2795, 3, 14142, 3, 2, 17238, 5814, 17657, 2, 2795, 16624, 15042, 314, 439, 5, 1, 0, 0, 0, 0, 0]"
472,"[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 2, 2533, 2, 14391, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 14142, 3, 2044, 2, 22123, 2, 3, 9592, 2, 7184, 2, 3, 6725, 17657, 21025, 10458, 22581, 5, 3, 2, 10338, 10458, 2044, 2, 8724, 3, 26672, 2, 17674, 2, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 2, 2533, 2, 14391, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 3, 2795, 3, 14142, 3, 5814, 17657, 2, 22682, 3, 14982, 2, 21044, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
473,"[3, 12095, 25157, 7948, 3, 25610, 19473, 2044, 8194, 2, 6588, 2, 5814, 21302, 2, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 25610, 19473, 2044, 6, 3, 9890, 3, 2044, 2, 7948, 14391, 2, 31483, 2, 3, 3700, 2, 17674, 3, 2044, 2, 2044, 7948, 5, 3, 2, 10338, 10458, 2533, 2, 8724, 3, 1]","[3, 2, 2533, 25157, 7948, 3, 25610, 19473, 2044, 8194, 2, 6588, 2, 5814, 21302, 2, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 25610, 19473, 2044, 6, 3, 9890, 3, 2044, 2, 7948, 14391, 2, 31483, 2, 3, 3700, 2, 17674, 3, 2044, 2, 2044, 7948, 3, 2795, 3, 2, 2533, 25610, 26798, 21025, 1]"
474,"[3, 2, 2044, 8194, 8452, 2, 12681, 3, 2, 8452, 23110, 6469, 12681, 6609, 1757, 9592, 6469, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 6588, 2, 3, 5814, 6588, 2, 3, 9890, 30610, 5, 3, 2044, 2, 22123, 2, 3, 21025, 2, 7184, 2, 6, 3, 9890, 3, 7948, 2, 2044, 15517, 15042, 3, 14142, 5814, 17674, 2, 2044, 1]","[3, 2, 2044, 8194, 8452, 2, 12681, 3, 2, 8452, 23110, 6469, 12681, 6609, 1757, 9592, 6469, 6, 3, 9890, 3, 6725, 2, 6588, 2, 3, 2795, 3, 14142, 3, 2, 17238, 2, 17238, 22682, 3, 5814, 6588, 2, 3, 2, 6652, 10458, 13400, 20447, 6588, 2, 7184, 2, 3, 3700, 5345, 21044, 25610, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0]"
475,"[3, 2, 19229, 6469, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 8724, 22123, 18352, 6588, 2, 2795, 1757, 2, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 6725, 2, 6588, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 2795, 10338, 23110, 2, 3, 5814, 1]","[3, 2, 19229, 6469, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 8724, 22123, 18352, 6588, 2, 2795, 1757, 2, 3, 2795, 3, 2, 2533, 2, 2795, 9592, 2, 6, 3, 9890, 3, 6725, 2, 6588, 2, 3, 2795, 3, 2, 21044, 2, 2044, 3, 2, 2795, 6652, 26798, 23912, 15042, 5345, 2, 3, 8194, 3, 2, 17674, 16811, 1757, 5, 1, 0, 0]"
476,"[12681, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 2, 2533, 6469, 2, 18352, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 8452, 2, 6, 3, 9890, 3, 2, 6652, 7948, 7184, 3, 19229, 2, 12377, 3, 2, 2533, 7948, 2, 2533, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 3, 2795, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 2533, 15517, 13400, 1757, 2, 6, 3, 9890, 12681, 3, 2044, 2, 7948, 14391, 2, 31483, 2044, 2, 3, 2, 2533, 6469, 2, 6725, 2, 3, 2795, 8724, 2, 5345, 2044, 23110, 6469, 1]"
477,"[3, 21325, 6652, 29812, 17674, 31545, 2533, 2, 3, 2, 1757, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 5, 3, 2, 10338, 10458, 2533, 2, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 2795, 9890, 1]","[3, 2, 2795, 6652, 29812, 17674, 31545, 2533, 2, 3, 2, 1757, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 3, 2795, 3, 14142, 8724, 22036, 2, 20000, 3, 2, 10338, 2, 13400, 16624, 15042, 3, 7948, 6609, 9890, 6469, 17657, 9890, 5, 1, 0, 0, 0]"
478,"[3, 21325, 6652, 5345, 17657, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 3700, 6469, 7184, 2, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 9890, 3, 26672, 2, 17674, 2, 16811, 22581, 2, 6, 3, 9890, 3, 14142, 3, 2, 16624, 15517, 15042, 3, 8194, 1]","[3, 2, 2795, 6652, 5345, 17657, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 3700, 5814, 2044, 2, 24832, 2044, 6469, 8724, 3, 26672, 2, 17674, 2, 16811, 27616, 2795, 6, 3, 9890, 3, 2, 3700, 6469, 7184, 2, 3, 2795, 3, 14142, 5814, 18737, 15517, 9592, 2, 22123, 3, 5814, 6588, 2, 3, 6725, 2, 1]"
479,"[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 12681, 21044, 2, 8194, 8724, 3, 8194, 10458, 10338, 2, 6652, 1757, 5, 3, 2, 10338, 10458, 2533, 2, 8724, 3, 26672, 2, 17674, 2, 1]","[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 2795, 8194, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 2, 14709, 6609, 2, 12095, 14391, 2, 3, 2795, 3, 21025, 2, 15042, 12681, 2, 2795, 16624, 6725, 2, 3, 10458, 10338, 2, 25644, 1]"
480,"[3, 10338, 2, 17059, 18, 2, 19229, 5345, 18737, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 2, 2533, 10458, 13400, 16624, 15042, 3, 8194, 3, 12377, 6609, 7948, 2, 5, 3, 2044, 2, 22123, 2, 3, 18352, 2, 2795, 2, 6, 3, 9890, 3, 2795, 25157, 15042, 3, 14142, 1]","[3, 2, 2044, 2, 17059, 18, 2, 19229, 5345, 18737, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2795, 9890, 2, 20000, 3, 2, 2533, 10458, 13400, 16624, 15042, 3, 2795, 3, 2795, 25157, 15042, 3, 14142, 2, 17674, 2, 2044, 2, 3, 12377, 7184, 14982, 2, 14142, 8452, 3, 5814, 6588, 2, 3, 1]"
481,"[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 3700, 2, 8194, 2, 3, 2, 15042, 12095, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 26798, 21044, 2, 3, 2044, 2, 2795, 10458, 23110, 6, 3, 9890, 3, 14142, 6469, 9890, 2, 2044, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 2, 2044, 3, 2, 18632, 25157, 5, 3, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 3700, 2, 8194, 2, 3, 2, 15042, 12095, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 26798, 21044, 2, 3, 2044, 2, 2795, 10458, 23110, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 2, 2044, 3, 2, 18632, 25157, 3, 2795, 3, 2, 10458, 10338, 3, 7948, 1]"
482,"[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 21325, 6652, 10338, 2, 25752, 3, 7948, 2, 2044, 15517, 15042, 3, 14142, 8724, 22036, 2, 20000, 3, 10458, 2533, 2, 2795, 6588, 2, 9890, 5, 3, 2044, 2, 22123, 2, 1]","[3, 2, 2533, 8452, 14391, 6725, 3700, 7948, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 14142, 10458, 2533, 2, 2795, 6588, 2, 7184, 2, 3, 21325, 6652, 10338, 2, 25752, 3, 2795, 3, 17059, 5345, 3700, 6725, 24832, 2795, 1757, 3, 2, 3700, 21025, 2, 17238, 1]"
483,"[3, 2795, 2, 29812, 2533, 2, 3, 12377, 7184, 5345, 17674, 2, 12681, 3, 17059, 14601, 2, 7184, 2, 21325, 3, 2, 7948, 2, 2795, 2, 1757, 30610, 21325, 3, 19414, 2, 21025, 2, 31585, 2, 21325, 6, 3, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 3, 2, 14709, 3, 5814, 14601, 14982, 6588, 2, 7184, 2, 3, 2795, 1]","[3, 2, 29812, 2533, 2, 3, 12377, 7184, 5345, 17674, 2, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 3, 2795, 3, 5814, 2044, 10338, 2, 2533, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
484,"[12681, 2, 18632, 18352, 6609, 7184, 2, 1757, 3, 2, 2533, 5345, 2, 12681, 3, 9592, 2, 7184, 2, 21325, 3, 2795, 2, 6469, 17657, 21302, 2, 21325, 6, 3, 9890, 3, 5814, 2795, 2, 2533, 2, 7184, 12681, 14601, 2, 12377, 6469, 3, 6652, 23912, 2, 7184, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 3700, 7184, 6652, 2, 2795, 25752, 1]","[3, 2, 18632, 18352, 6609, 7184, 2, 1757, 3, 2, 2533, 5345, 2, 12681, 3, 9592, 2, 7184, 2, 21325, 3, 2795, 2, 6469, 17657, 21302, 2, 21325, 3, 2795, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 6, 3, 9890, 3, 2, 10458, 10338, 3, 25945, 5814, 22682, 5345, 2, 3, 2, 2533, 15517, 13400, 2, 1]"
485,"[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 3700, 6725, 2, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 1757, 6588, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 10338, 3, 7948, 2, 17148, 2, 2795, 16624, 15042, 3, 6725, 12095, 7184, 2, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 1757, 30610, 2, 3, 3700, 6725, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 6725, 2, 6588, 2, 3, 2795, 12681, 3, 2044, 2, 7948, 14391, 2, 31483, 2, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 5, 1, 0, 0, 0, 0, 0, 0]"
486,"[3, 2, 10338, 1757, 6652, 9592, 8452, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2795, 2, 2044, 2, 7948, 2, 21302, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 8724, 3, 3700, 10458, 2533, 31545, 6652, 1757, 5, 3, 2044, 2, 22123, 2, 3, 2, 8452, 23110, 2, 6, 3, 1]","[3, 2, 10338, 1757, 6652, 9592, 8452, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2795, 2, 2044, 2, 7948, 2, 21302, 2, 6, 3, 9890, 3, 14142, 3700, 5814, 2044, 2, 7184, 2, 3, 2795, 3, 14142, 3, 7948, 2, 2044, 15517, 15042, 3, 2, 14709, 3, 2, 8452, 12377, 6469, 3, 18737, 6609, 1]"
487,"[3, 25644, 2, 25752, 7184, 2, 3, 12377, 6469, 2, 2533, 2, 7184, 12681, 3, 21025, 2, 7184, 2, 6469, 3, 21025, 9592, 10338, 6469, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 5, 3, 2044, 2, 22123, 2, 3, 6469, 9890, 2, 2044, 3, 8194, 25945, 5814, 2044, 6652, 6, 3, 9890, 3, 6725, 1]","[3, 2, 3700, 2, 25752, 7184, 2, 3, 12377, 6469, 2, 2533, 2, 7184, 12681, 3, 21025, 2, 7184, 2, 6469, 3, 21025, 9592, 10338, 6469, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 3, 2795, 3, 6725, 23912, 5814, 2044, 25083, 23110, 2, 8724, 3, 2044, 2, 5345, 6588, 3700, 2, 2795, 16624, 14391, 2795, 5, 1, 0, 0, 0]"
488,"[3, 2, 17148, 5814, 2795, 6588, 2, 8194, 2, 3, 5814, 18737, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 3700, 10458, 2044, 2, 2795, 19414, 10458, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 17148, 2, 3, 5814, 6588, 2, 3, 2, 1757, 13400, 9890, 30610, 5, 3, 3700, 5814, 2044, 2, 8194, 2, 8724, 3, 1]","[3, 2, 17148, 5814, 2795, 6588, 2, 8194, 2, 3, 5814, 18737, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 3700, 10458, 2044, 2, 2795, 19414, 10458, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 17148, 2, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 8194, 2, 3, 5814, 6588, 2, 3, 2, 7948, 7184, 21302, 2, 1]"
489,"[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 14601, 15517, 12681, 3, 2, 10458, 8452, 2, 6469, 3, 8194, 2, 13400, 19414, 6469, 6, 3, 9890, 3, 14142, 7948, 6609, 9890, 6469, 17657, 9890, 3, 2, 10338, 2, 13400, 16624, 15042, 3, 2, 2795, 2, 3700, 5, 3, 2044, 2, 22123, 2, 3, 2, 10338, 10458, 2533, 2, 8724, 1]","[3, 2, 19229, 6652, 6725, 14709, 2, 24392, 12095, 2, 3, 2, 14601, 15517, 12681, 3, 2, 10458, 8452, 2, 6469, 3, 8194, 2, 13400, 19414, 6469, 3, 2795, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 5814, 2795, 2, 2533, 2, 9890, 6469, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 8724, 13400, 28232, 2795, 3, 5814, 6588, 2, 3, 2, 1]"
490,"[3, 2, 22123, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 26798, 6588, 2, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 10338, 12681, 3700, 2, 22682, 8724, 17674, 18737, 2, 6, 3, 9890, 8724, 17674, 18737, 2, 3, 14142, 6469, 9890, 2, 1]","[3, 2, 22123, 12681, 8724, 2, 5345, 2044, 12377, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 2, 1757, 13400, 2, 13400, 16624, 15042, 5345, 2, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 2, 3, 5814, 14601, 14982, 6588, 2, 9890, 2, 2044, 3, 26672, 2, 17674, 2, 16811, 27616, 2, 5, 1, 0, 0, 0, 0]"
491,"[12681, 3700, 2, 2795, 6588, 12095, 3, 5814, 6588, 2, 3, 2, 18737, 3700, 5814, 2, 12681, 3, 2, 17674, 2, 2795, 6469, 3, 12377, 14601, 2, 1757, 24832, 2044, 6469, 3, 25157, 10458, 2533, 6, 3, 9890, 3, 2, 27616, 20447, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 3, 8194, 3, 25644, 2, 14142, 5, 3, 2, 10338, 10458, 1]","[3, 2, 3700, 2, 2795, 6588, 12095, 3, 5814, 6588, 2, 3, 2, 18737, 3700, 5814, 2, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 8724, 25157, 10458, 2795, 21025, 10458, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 3, 25157, 10458, 2533, 5, 1, 0, 0]"
492,"[12681, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 6, 3, 9890, 3, 2, 2533, 15517, 13400, 2, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 8452, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 6725, 2, 1757, 1]","[3, 2, 20447, 8452, 6725, 2, 25752, 12681, 3, 17059, 14601, 2, 9890, 2, 3, 12095, 25157, 10338, 2, 3, 2795, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 12681, 14601, 2, 12377, 6469, 3, 5814, 2044, 10338, 2, 2044, 2, 5, 1, 0, 0, 0, 0, 0]"
493,"[3, 2, 17674, 17238, 2795, 6588, 2, 14391, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 14142, 8452, 2, 2044, 2, 1757, 6652, 18352, 6609, 31585, 2, 6, 3, 9890, 3, 2044, 2, 22123, 2, 3, 2, 3700, 6469, 7184, 2, 5, 3, 17059, 14601, 2, 9890, 1757, 3, 2, 7948, 7184, 21302, 1757, 3, 2, 10338, 5814, 3700, 6652, 1]","[3, 2, 17674, 17238, 2795, 6588, 2, 14391, 6652, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 2, 14142, 8452, 2, 2044, 2, 1757, 6652, 18352, 6609, 31585, 2, 3, 2795, 3, 8194, 19473, 2, 31585, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 23110, 2, 3, 2795, 3, 2, 3700, 6469, 7184, 2, 5, 1, 0, 0, 0, 0, 0]"
494,"[24697, 12377, 6609, 2, 2795, 20447, 6588, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 6, 3, 9890, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 8724, 13400, 28232, 2795, 3, 5814, 6588, 2, 3, 2, 2795, 10458, 23110, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 10338, 3, 17059, 2, 2795, 20447, 1]","[3, 2, 2044, 12377, 6609, 2, 2795, 20447, 6588, 12095, 12681, 3, 2, 2044, 10338, 2, 1757, 2, 3, 21025, 2, 31585, 2, 3, 2795, 3, 2, 1757, 9890, 2, 6, 3, 9890, 3, 2, 10338, 21025, 2, 5814, 12095, 2, 3, 2795, 3, 6725, 13400, 2, 3700, 15042, 3, 6469, 9890, 2, 2044, 8724, 13400, 28232, 2795, 3, 5814, 6588, 2, 3, 1]"
495,"[3, 9592, 10458, 17657, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 17238, 2, 2533, 14709, 16624, 14391, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 20447, 19229, 7184, 2, 23110, 2, 3, 5814, 6588, 2, 3, 2, 17674, 2, 2795, 2, 3, 25644, 29577, 6609, 3, 2, 19229, 2, 2533, 5, 1]","[3, 2, 2044, 10458, 17657, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 17238, 2, 2533, 14709, 16624, 14391, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 20447, 19229, 7184, 2, 23110, 2, 3, 2795, 3, 5814, 17674, 2, 2044, 3, 2, 17059, 16811, 22682, 5, 1, 0, 0, 0, 0, 0, 0]"
496,"[3, 8194, 3700, 2, 14391, 23110, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 3, 2, 2533, 8452, 2, 5814, 5, 3, 2044, 2, 22123, 2, 3, 3700, 5814, 2044, 2, 7184, 2, 1757, 6, 3, 9890, 3, 2795, 1]","[3, 2, 2533, 3700, 2, 14391, 23110, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 12095, 2, 1757, 24832, 2044, 6469, 3, 2, 6609, 3700, 12095, 6, 3, 9890, 3, 2, 10458, 10338, 3, 6725, 17657, 2, 6725, 3, 2, 2533, 8452, 2, 5814, 3, 2795, 3, 14142, 3, 2795, 25157, 2, 6725, 8724, 17238, 2044, 2, 2533, 2, 22682, 2, 5, 1]"
497,"[3, 2, 17148, 7184, 2, 15042, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 2, 6652, 7948, 9890, 6469, 6, 3, 9890, 3, 2, 2533, 15517, 13400, 2, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 5, 3, 2044, 2, 22123, 2, 3, 2, 10458, 8452, 2, 6, 3, 9890, 12681, 14601, 2, 12377, 6469, 3, 2, 1]","[3, 2, 17148, 7184, 2, 15042, 12681, 3, 17059, 14601, 2, 7184, 2, 6469, 3, 2, 6652, 7948, 9890, 6469, 3, 2795, 3, 2, 10338, 2795, 2, 6609, 17238, 2795, 14982, 6588, 2, 31585, 2, 6, 3, 9890, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 3, 14142, 3700, 5814, 2044, 2, 22123, 3, 5814, 6588, 1]"
498,"[3, 5814, 2, 2044, 2, 10458, 2795, 6652, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 17059, 6652, 14601, 12377, 6469, 6, 3, 9890, 3, 6652, 9890, 2, 23110, 3, 2, 10458, 10338, 3, 10458, 2795, 7948, 2, 6725, 5345, 2, 5, 3, 3700, 5814, 2044, 2, 7184, 2, 3, 2795, 3, 19229, 2, 23110, 2, 6, 3, 9890, 3, 2, 2533, 1]","[3, 2, 2044, 2, 10458, 2795, 6652, 12681, 3, 2, 2044, 10338, 2, 2795, 6469, 3, 17059, 6652, 14601, 12377, 6469, 3, 2795, 3, 12377, 6469, 2, 18632, 9592, 6469, 6, 3, 9890, 3, 2, 2533, 15517, 13400, 2, 3, 2, 10458, 10338, 3, 7948, 2, 8452, 2, 2533, 15042, 5345, 2, 3, 2795, 3, 14142, 3, 2, 17238, 5814, 17657, 2, 2795, 1]"
499,"[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 6, 3, 9890, 12681, 21044, 2, 9890, 3, 8194, 10458, 10338, 22682, 2, 3, 5814, 6588, 2, 3, 31545, 2795, 2, 12377, 6609, 5, 3, 2, 10338, 10458, 2533, 2, 8724, 3, 26672, 2, 1]","[3, 2, 6609, 1757, 2, 8194, 2, 3, 20447, 2, 22420, 12095, 12681, 3, 2, 2044, 10338, 2, 2795, 21325, 3, 2, 3700, 7184, 6652, 2, 2795, 2, 21325, 3, 2795, 3, 12095, 2, 1757, 24832, 2044, 6469, 6, 3, 9890, 12681, 21044, 2, 8194, 2, 8724, 3, 8194, 10458, 10338, 2, 6652, 1757, 3, 2795, 12681, 14601, 2, 12377, 6469, 3, 2, 1]"
