,Unnamed: 0,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
822,822,"[3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 328, 3, 3, 3, 3, 3, 3, 49519, 3, 17809, 3, 3, 3, 3, 3]",2024-08-06,5,323,0,1,0
823,823,"[3, 3, 3, 3, 3, 3, 3, 116, 328, 3, 3, 116]",2024-03-06,4,81,1,1,0
824,824,"[3, 3, 3, 3, 3, 3, 3, 116, 328]",2024-04-10,1,55,1,1,0
825,825,"[3, 3, 3, 3, 134, 3, 3, 3, 3]",2024-09-22,1,63,0,1,0
826,826,"[3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3]",2024-03-12,2,76,1,1,0
827,827,"[3, 3, 3, 3]",2024-09-17,5,27,0,1,0
828,828,"[3, 3, 3, 328, 3]",2024-09-12,5,29,0,1,0
829,829,"[3, 3, 3]",2024-09-22,5,24,0,1,0
830,830,"[3, 3, 3, 3, 3, 3]",2024-09-01,5,35,0,1,0
831,831,"[3, 3, 3, 3, 3, 3]",2023-11-11,5,54,1,1,0
832,832,"[3, 3, 3, 3]",2024-09-02,5,34,0,1,0
833,833,"[3, 3, 3, 3, 3, 3, 328]",2024-09-04,5,33,0,1,0
834,834,"[3, 3]",2024-03-20,5,15,1,1,0
835,835,"[3, 3, 3, 3, 3]",2024-05-17,1,31,1,1,0
836,836,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3]",2024-02-09,4,95,1,1,0
837,837,"[3, 3, 3, 3, 3, 3, 3]",2023-10-24,5,57,1,1,0
838,838,"[3, 3, 3, 3, 3]",2024-09-03,5,31,0,1,0
839,839,"[3, 3, 328, 3, 3, 3, 245, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-12-21,1,144,1,1,0
840,840,"[3, 2965, 3, 3, 3, 3, 1640, 1640, 3, 3, 3, 3, 116, 116, 116, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3]",2024-07-21,5,342,0,1,0
841,841,"[3, 3, 3, 3]",2024-09-03,5,30,0,1,0
842,842,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-07-06,5,77,1,1,0
843,843,"[3, 3, 3, 3, 3, 3, 3]",2024-09-24,3,50,0,1,0
844,844,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-09-16,1,58,0,1,0
845,845,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3]",2023-09-16,5,70,1,1,0
846,846,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 134, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-06,3,362,1,1,0
847,847,"[3, 3, 3, 3, 3, 3]",2023-10-01,5,61,1,1,0
848,848,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-11,5,230,0,1,0
849,849,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-19,4,161,1,1,0
850,850,"[3, 3, 3, 328]",2024-09-13,5,23,0,1,0
851,851,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-02-12,3,81,1,1,0
852,852,"[3, 3, 3, 3, 3]",2024-03-20,4,53,1,0,0
853,853,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-04-17,5,105,1,1,0
854,854,"[3, 3]",2024-09-05,5,26,0,1,0
855,855,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-31,5,159,0,1,0
856,856,"[3, 3]",2024-09-24,5,18,0,1,0
857,857,"[3, 3, 328, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 328, 3, 3, 3, 328, 3, 3, 3, 3, 328, 3, 3, 328]",2024-08-27,5,168,0,1,0
858,858,"[3, 3, 3]",2024-09-01,5,27,0,1,0
859,859,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-23,5,180,0,1,0
860,860,"[3, 3, 3, 3, 306, 3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-02-17,5,126,1,1,0
861,861,"[3, 3, 3, 3, 3, 3]",2024-09-08,4,57,0,1,0
862,862,"[3, 1866, 3, 3, 306, 3, 3, 3, 176, 3, 3, 3, 3, 328]",2023-09-24,5,97,1,1,0
863,863,"[3, 3, 3]",2024-09-14,5,21,0,1,0
864,864,"[3, 3, 3, 3]",2024-02-29,5,25,1,1,0
865,865,"[3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-21,5,98,1,1,0
866,866,"[3, 3]",2024-10-01,5,15,0,1,0
867,867,"[3, 3, 3, 3, 3, 3, 3]",2024-01-07,1,61,1,1,0
868,868,"[3, 3, 3, 328]",2023-10-19,5,33,1,1,0
869,869,"[3, 3, 3, 3, 3, 3]",2024-09-12,2,54,0,1,0
870,870,"[3, 3, 3, 3]",2024-05-08,2,27,1,1,0
871,871,"[3, 3, 3, 3, 3, 3, 3]",2023-12-19,5,47,1,1,0
872,872,"[3, 3, 3, 3, 3, 3, 1640]",2024-09-18,1,45,0,1,0
873,873,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-30,2,263,1,1,0
874,874,"[3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3]",2024-08-13,5,185,0,1,0
875,875,"[3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1497, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",2024-07-10,5,310,0,1,0
876,876,"[3, 3, 328]",2024-09-09,5,20,0,1,0
877,877,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3]",2024-07-18,5,277,0,1,0
878,878,"[3, 3, 3, 328]",2024-09-01,5,23,0,1,0
879,879,"[3, 3, 328, 3, 328]",2024-03-03,5,21,1,1,0
880,880,"[3, 3]",2024-09-17,5,17,0,1,0
881,881,"[3, 3]",2024-09-11,5,19,0,1,0
882,882,"[3, 3]",2024-09-24,5,15,0,1,0
883,883,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-01-31,4,71,1,1,0
884,884,"[3, 3]",2024-09-13,5,18,0,1,0
885,885,"[3, 3]",2024-09-13,5,18,0,1,0
886,886,"[3, 3]",2024-09-20,5,16,0,1,0
887,887,"[3, 3, 328]",2024-09-04,5,21,0,1,0
888,888,"[3, 3]",2024-09-12,5,18,0,1,0
889,889,"[3, 3, 3, 698, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-16,5,164,0,1,0
890,890,"[3, 246, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-09-01,5,133,1,1,0
891,891,"[3, 3]",2024-09-02,5,22,0,1,0
892,892,"[3, 3]",2024-01-29,5,17,1,1,0
893,893,"[3, 3, 3, 3, 3]",2023-12-20,5,41,1,1,0
894,894,"[3, 3, 3, 3, 3, 3]",2024-09-17,1,41,0,1,0
895,895,"[3, 3]",2024-09-17,5,16,0,1,0
896,896,"[3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-08,1,156,1,1,0
897,897,"[3, 3, 328, 328]",2024-09-09,5,18,0,1,0
898,898,[3],2024-05-19,5,7,1,1,0
899,899,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-07,5,102,1,1,0
900,900,"[3, 3, 3, 246, 3, 3, 3, 3, 3]",2024-01-31,1,65,1,1,0
901,901,"[3, 3]",2024-09-17,5,15,0,1,0
902,902,"[3, 3]",2024-09-17,5,15,0,1,0
903,903,"[3, 3]",2024-09-24,5,13,0,1,0
904,904,"[3, 3, 3, 3, 3]",2023-12-17,1,40,1,1,0
905,905,"[3, 3, 3, 3, 3, 3, 3]",2024-01-30,4,62,1,1,0
906,906,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-24,2,180,1,1,0
907,907,"[3, 3]",2024-09-14,5,15,0,1,0
908,908,"[3, 3]",2024-09-14,5,15,0,1,0
909,909,"[3, 3, 3, 2965, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-06,1,98,1,1,0
910,910,"[3, 3, 3, 3, 3, 3]",2023-11-02,5,51,1,1,0
911,911,"[3, 3, 3, 3, 3, 328, 3, 1866, 3, 3, 698, 3, 3, 3, 3, 328]",2023-03-08,5,115,1,1,0
912,912,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-11-15,5,118,1,1,0
913,913,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-14,5,224,0,1,0
914,914,"[3, 3, 49519, 3, 17809, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 734, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 4]",2024-05-08,5,564,0,1,0
915,915,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14586, 3, 3, 3, 3, 3, 3]",2024-08-13,5,141,0,1,0
916,916,"[3, 3, 3, 3, 3]",2024-09-01,4,43,0,1,0
917,917,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3]",2024-08-18,2,316,0,1,0
918,918,"[3, 3, 328]",2024-09-05,5,16,0,1,0
919,919,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-30,5,100,0,1,0
920,920,"[3, 3, 3, 3, 3, 3, 3, 3, 17220]",2023-11-28,1,58,1,1,0
921,921,"[3, 3, 3]",2024-09-12,4,34,0,1,0
922,922,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-11-29,1,93,1,1,0
923,923,"[3, 3, 3, 3, 3, 3, 3]",2024-09-09,1,36,0,1,0
924,924,"[3, 3]",2024-09-07,5,15,0,1,0
925,925,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3]",2024-08-20,5,115,0,1,0
926,926,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2965, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1640, 3, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-20,1,280,0,1,0
927,927,"[3, 3, 3, 3, 3]",2024-09-03,4,39,0,1,0
928,928,"[3, 3, 328]",2024-09-01,5,16,0,1,0
929,929,"[3, 3]",2024-09-05,5,15,0,1,0
930,930,"[3, 3, 3, 3, 401, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-08-28,5,129,1,1,0
931,931,[3],2024-10-01,5,9,0,1,0
932,932,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 328]",2022-11-21,5,237,1,1,0
933,933,"[3, 3, 3, 3]",2024-09-11,4,32,0,1,0
934,934,"[3, 3, 3, 3, 245, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7586, 3, 3, 3, 3]",2023-09-11,1,154,1,1,0
935,935,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-12-24,5,128,1,1,0
936,936,"[3, 328, 3, 3, 3, 328, 3, 3, 3, 3, 328, 3, 3, 3, 328]",2024-08-30,5,90,0,1,0
937,937,"[3, 3, 3, 3, 3]",2023-11-06,5,41,1,1,0
938,938,"[3, 3, 3, 3, 3, 3, 3, 3]",2023-03-01,5,68,1,1,0
939,939,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-14,5,184,0,1,0
940,940,"[3, 3, 3, 3, 3, 3, 3]",2023-07-03,5,54,1,1,0
941,941,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-27,5,89,0,1,0
942,942,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 245, 3, 3, 3, 3]",2023-09-26,1,128,1,1,0
943,943,"[3, 3, 4958, 3, 2023, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 844, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-17,1,415,0,1,0
944,944,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 734]",2023-10-29,3,101,1,1,0
945,945,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-05,2,310,0,1,0
946,946,"[3, 3, 3, 3]",2024-09-07,3,31,0,1,0
947,947,"[3, 3, 3, 3]",2023-11-09,5,35,1,1,0
948,948,"[3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3]",2024-08-10,5,107,0,1,0
949,949,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-26,5,138,0,1,0
950,950,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-25,2,204,0,1,0
951,951,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-14,5,98,0,1,0
952,952,"[3, 246, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-26,3,331,0,1,0
953,953,"[3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-01,1,160,1,1,0
954,954,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-05,3,131,1,1,0
955,955,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3]",2022-01-24,5,143,1,1,0
956,956,"[3, 3, 328, 3, 3, 3, 3, 12, 3, 3, 3, 3, 328, 3, 176, 3, 3, 3, 3, 3, 328, 3, 3, 3, 328]",2024-07-11,5,163,0,1,0
957,957,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3]",2024-07-04,2,441,0,1,0
958,958,"[3, 3, 3, 3, 3]",2023-08-21,5,33,1,1,0
959,959,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2021-12-30,5,204,1,1,0
960,960,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-28,5,72,0,1,0
961,961,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 43]",2023-04-01,5,112,1,1,0
962,962,"[3, 3]",2024-09-13,5,9,0,1,0
963,963,"[3, 3, 3, 3, 17220, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-05-12,1,135,1,1,0
964,964,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-30,5,111,0,1,0
965,965,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-26,5,71,0,1,0
966,966,"[3, 3, 3, 3, 3, 7586, 3, 3, 3, 3, 3, 3, 3, 3, 7586, 3, 3, 3, 3]",2024-07-28,5,116,0,1,0
967,967,"[3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-25,5,120,0,1,0
968,968,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-16,5,84,0,1,0
969,969,"[3, 3, 3, 3, 3, 3, 3, 3, 328, 328, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 328, 328, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 328, 328, 328]",2024-07-18,1,307,0,1,0
970,970,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-13,5,82,0,1,0
971,971,[3],2023-12-23,5,11,1,1,0
972,972,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3]",2022-08-20,5,121,1,1,0
973,973,"[3, 3, 3, 3, 3, 3, 3]",2024-08-26,5,65,0,1,0
974,974,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 134, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 6, 3, 3, 3, 3]",2024-08-04,1,229,0,1,0
975,975,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-12,5,82,0,1,0
976,976,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-06-27,2,421,0,1,0
977,977,[3],2024-09-12,5,8,0,1,0
978,978,"[3, 3]",2024-09-05,5,9,0,1,0
979,979,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 328, 328]",2022-09-02,5,113,1,1,0
980,980,"[3, 3, 3]",2024-02-10,4,28,1,1,0
981,981,"[3, 3, 3, 3, 3, 3, 3, 116, 3, 3, 12, 3, 3, 3, 3, 3, 328, 3, 49519, 3, 3, 17809, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-02-16,3,280,1,1,0
982,982,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-01-26,5,115,1,1,0
983,983,"[3, 3, 3, 3, 3, 3, 3]",2024-08-28,5,59,0,1,0
984,984,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-21,5,66,0,1,0
985,985,"[3, 3, 3, 3, 3, 176, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-02-20,5,109,1,1,0
986,986,"[3, 3, 3, 245, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-03-23,5,95,1,1,0
987,987,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-04-25,5,138,1,1,0
988,988,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328, 3, 3, 3, 3, 328]",2024-06-13,5,186,0,1,0
989,989,[3],2024-09-12,5,7,0,1,0
990,990,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2022-06-28,5,84,1,1,0
991,991,"[3, 3, 3, 3, 3, 3]",2024-08-23,5,60,0,1,0
992,992,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-18,3,266,0,1,0
993,993,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 698, 3, 3, 3, 3, 3, 3, 3, 246, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-15,1,278,0,1,0
994,994,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-08-05,5,107,1,1,0
995,995,"[3, 328]",2024-09-17,5,6,0,1,0
996,996,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-05,5,77,0,1,0
997,997,"[3, 3, 3, 2965, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3, 3, 3, 3, 3]",2022-11-07,1,201,1,1,0
998,998,"[3, 3, 3, 3, 17220, 3, 3, 3, 3, 3, 3, 17220, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-15,1,159,0,1,0
999,999,"[3, 3, 328, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-30,5,85,0,1,0
1000,1000,"[3, 3, 3, 3, 3, 3, 3]",2024-08-25,5,55,0,1,0
1001,1001,[3],2024-09-07,5,7,0,1,0
1002,1002,"[3, 3, 3, 3, 3, 3, 3, 3]",2023-06-06,5,59,1,1,0
1003,1003,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 3, 3, 3, 3, 3, 3, 3, 3]",2022-08-17,4,167,1,1,0
1004,1004,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-08-18,2,99,1,1,0
1005,1005,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-08,5,72,0,1,0
1006,1006,"[3, 3, 3, 3, 3, 3, 3]",2023-10-27,1,60,1,1,0
1007,1007,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2021-11-28,5,244,1,1,0
1008,1008,[3],2024-09-06,5,7,0,1,0
1009,1009,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-14,5,104,0,1,0
1010,1010,"[3, 3]",2024-09-13,5,6,0,1,0
1011,1011,"[3, 3, 3, 3, 3, 3, 3]",2022-12-09,5,71,1,1,0
1012,1012,"[3, 3, 3, 3, 3, 3]",2023-03-08,5,52,1,1,0
1013,1013,"[3, 3, 3, 3, 3, 1866, 3]",2022-06-21,5,56,1,1,0
1014,1014,"[3, 3, 3, 3, 3, 3, 3226, 6, 3, 3, 3, 3, 3, 3]",2024-07-24,5,86,0,1,0
1015,1015,"[3, 3]",2024-09-23,3,13,0,1,0
1016,1016,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-24,5,87,0,1,0
1017,1017,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-04-04,5,84,1,1,0
1018,1018,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1866, 3, 3, 3, 3]",2024-07-30,2,194,0,1,0
1019,1019,"[3, 3, 3, 3, 3, 3, 3]",2022-09-04,5,47,1,1,0
1020,1020,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-09,1,161,0,1,0
1021,1021,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2021-11-08,5,143,1,1,0
1022,1022,"[3, 3, 3, 3]",2023-10-03,5,27,1,1,0
1023,1023,"[3, 3, 3, 3]",2023-09-12,5,31,1,1,0
1024,1024,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7586]",2022-11-14,5,73,1,1,0
1025,1025,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-08-13,5,62,0,1,0
1026,1026,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2023-09-13,1,76,1,1,0
1027,1027,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-13,5,99,0,1,0
1028,1028,"[3, 328, 3, 3, 3, 3, 3, 3, 328, 3, 328, 328, 328]",2024-08-05,5,69,0,1,0
1029,1029,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2024-08-18,1,136,0,1,0
1030,1030,[3],2024-09-01,5,7,0,1,0
1031,1031,"[3, 3, 3, 3, 3]",2024-08-25,5,49,0,1,0
1032,1032,[3],2024-09-08,5,6,0,1,0
1033,1033,"[3, 3, 3, 3, 3]",2024-08-28,5,46,0,1,0
1034,1034,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-05,5,66,0,1,0
1035,1035,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 3, 3]",2024-03-08,5,472,0,1,0
1036,1036,"[3, 3, 3, 3, 3, 3, 3, 3]",2024-08-07,5,63,0,1,0
1037,1037,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2022-07-17,5,150,1,1,0
1038,1038,"[3, 3, 3, 3, 3, 3]",2024-08-19,5,51,0,1,0
1039,1039,[3],2024-02-08,5,8,1,1,0
1040,1040,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 328]",2022-05-13,5,168,1,1,0
1041,1041,"[3, 3, 3, 176, 3, 3, 1866, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-05-11,5,221,0,1,0
1042,1042,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",2024-07-28,5,72,0,1,0
1043,1043,"[3, 3, 3, 3, 3, 3, 3]",2022-02-26,5,60,1,1,0
1044,1044,"[3, 3, 3, 3, 3]",2024-08-30,5,42,0,1,0
1045,1045,"[3, 3, 3, 3, 3]",2024-08-30,5,41,0,1,0
