Unnamed: 0,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
465.0,"Эти кроссовки удивили удобством. Даже на длительных прогулках ноги не устают, а подошва практически не стирается. Теперь это моя любимая обувь!",2028-09-09,5,143,1,0,1
466.0,"Микроволновка проста в управлении и готовит равномерно. За свою цену — просто отличный выбор, а дизайн идеально вписался в кухню. Советую всем, кто любит простоту и функциональность!",2027-10-09,5,182,0,1,1
467.0,"Плойка для волос — находка для тех, кто ценит время. Локоны держатся весь день, а волосы выглядят живыми и блестящими. Теперь укладка занимает всего 10 минут!",2023-09-10,5,158,0,0,1
468.0,Эти настенные часы стали настоящим украшением комнаты. Тихий механизм и стильный дизайн делают их идеальными. Очень довольна покупкой!,2021-07-04,5,134,1,0,1
469.0,Робот-пылесос сэкономил уйму времени на уборку. Чистит отлично и при этом почти бесшумный. Теперь у меня всегда чистые полы!,2021-04-01,5,124,0,0,1
470.0,"Книга оказалась настоящим сокровищем. Мощный сюжет, глубокие герои и стиль изложения просто завораживают. Однозначно стоит прочтения!",2022-07-07,5,133,1,0,1
471.0,"Беспроводная мышь отлично лежит в руке и быстро подключается. Заряда хватает надолго, а дизайн радует глаз. Работать за компьютером стало удобнее!",2020-06-04,5,146,0,0,1
472.0,"Этот набор инструментов просто спасение для дома! Все самое нужное под рукой, удобно хранить и высокое качество. Отличный вариант для мелкого ремонта!",2025-06-00,5,150,0,0,1
473.0,"Эти духи обладают восхитительным ароматом, который держится весь день. Комплиментов получаю море! Буду брать еще.",2029-02-09,5,113,0,1,1
474.0,"Кресло настолько удобное, что можно уснуть прямо в нем! Материал приятный на ощупь, сборка простая. Идеально для офиса или дома.",2020-03-10,5,128,1,0,1
475.0,Эти серьги выглядят невероятно элегантно и подходят практически к любому наряду. Невероятное сочетание красоты и цены! Теперь это мои любимые аксессуары.,2029-00-10,5,153,0,0,1
476.0,"Пауэрбанк стал моим незаменимым спутником. Быстро заряжает телефон, и заряд сохраняется на несколько дней. Это спасение для путешественников!",2024-10-07,5,141,0,1,1
477.0,"Игровая консоль превзошла все ожидания! Графика, скорость работы — все топового уровня. Теперь каждый вечер провожу за играми с друзьями.",2028-04-09,5,137,0,1,1
478.0,"Коврик для йоги оказался мягким и нескользящим. Заниматься на нем одно удовольствие, даже на плитке. Рекомендую всем любителям фитнеса!",2022-02-08,5,135,1,1,1
479.0,"Эту зубную пасту можно назвать идеальной. Свежесть сохраняется долго, а отбеливающий эффект заметен уже после пары недель использования. Очень довольна результатом!",2026-10-00,5,164,0,0,1
480.0,"Выпрямитель для волос делает укладку идеальной за считанные минуты. Волосы не портятся, и результат держится весь день. Отличный прибор для ежедневного использования!",2020-04-07,5,166,1,1,1
481.0,"Эта футболка поражает качеством материала. Она мягкая, не теряет форму после стирки и выглядит очень стильно. Теперь буду заказывать только здесь!",2026-09-11,5,146,1,0,1
482.0,"Смеситель для кухни оказался невероятно удобным и стильным. Вода течет плавно, без разбрызгиваний. Добавил кухне уюта и функциональности!",2022-02-09,5,137,1,0,1
483.0,"Эта сумка идеально подошла для путешествий. Вместительна, легкая и прочная — пережила уже три поездки. Очень рекомендую!",2020-03-05,5,120,1,0,1
484.0,"Набор кастрюль приятно удивил качеством. Крышки плотно прилегают, еда не пригорает, а дизайн просто шикарный. Готовкой теперь только наслаждаюсь!",2025-07-06,5,145,1,0,1
485.0,"Этот принтер стал настоящей палочкой-выручалочкой для дома. Печатает быстро, качественно и почти не шумит. Даже фотографии выходят на ура!",2023-00-06,5,138,1,0,1
486.0,"Очиститель воздуха стал спасением для моей семьи. Воздух стал заметно чище, и аллергия почти не беспокоит. Очень рекомендую для квартиры!",2021-05-11,5,137,1,0,1
487.0,"Внешний жесткий диск оказался полезным приобретением. Вместительный, легкий, подключается без проблем. Теперь все мои файлы в безопасности!",2024-00-02,5,139,0,1,1
488.0,Этот термос долго держит тепло и невероятно удобный в использовании. В поездках незаменимая вещь. Рекомендую на все 100%!,2024-08-01,5,121,1,0,1
489.0,"Подушка оказалась очень удобной, особенно для сна на боку. Наполнитель качественный, голова в ней ""утопает"". Сон стал заметно комфортнее!",2027-03-07,5,137,0,1,1
490.0,"Эта швабра с функцией отжима сделала уборку легче и быстрее. Полы идеально чистые, а руки сухие. Настоящая магия в быту!",2025-09-09,5,120,1,0,1
491.0,"Электрогриль стал отличным дополнением кухни. Готовится все заметно быстрее, а вкус становится просто потрясающим. Даже старые рецепты теперь заиграли новыми красками!",2025-08-01,5,167,0,0,1
492.0,"Эти часы-будильник с радио выиграли мое сердце. Громкость регулируется, сигнал приятный, а подсветка вообще находка. Идеально для утренних подъёмов!",2021-05-11,5,148,1,0,1
493.0,"Маска для волос из этой серии творит чудеса. Волосы стали мягкие, блестящие и легко укладываются. Обязательно куплю еще!",2026-08-05,5,120,1,0,1
494.0,"Комплект столовых приборов приятно удивил качеством. Легкие, стильные, удобные в использовании — теперь у нас дома только они. Гостей восхищают!",2027-03-04,5,144,1,1,1
495.0,"Органайзер для столовых приборов помог навести порядок на кухне. Удобно пользоваться, все смотрится аккуратно. Теперь ищу такие же для других комнат!",2029-03-10,5,149,1,1,1
496.0,"Приобрел термокружку и теперь горячий кофе всегда со мной, даже в машине. Очень удобная и хорошо сохраняет тепло. Рекомендую всем любителям горячих напитков!",2029-09-03,5,157,1,1,1
497.0,"Новый фен просто шикарен! Волосы сушу быстрее, чем обычно, а функция ионизации делает их послушными. Отличная покупка!",2023-02-04,5,118,1,0,1
498.0,"Эти умные часы стали моим новым любимым гаджетом. Удобно считать шаги и следить за пульсом в течение дня. Дизайн стильный, батарея держится долго.",2021-09-04,5,146,1,1,1
499.0,"Завела йогуртницу, и домашний йогурт теперь готовлю сама. Вкус получается натуральным, и работать с йогуртницей легко. Всем рекомендую перейти на домашнее приготовление!",2026-08-03,5,169,0,1,1
500.0,"Купил на днях клавиатуру, и это просто космос. Подсветка радует глаз, а ход клавиш мягкий и приятный. Работать стало гораздо удобнее.",2020-06-00,5,133,0,1,1
501.0,"Этот кофемолка — лучшее, что случалось с моим утренним кофе. Одна минута — и свежий молотый аромат в моей кружке. Очень доволен!",2027-01-10,5,128,0,0,1
502.0,"Заказал настольную лампу для работы, и это просто спасение. Свет мягкий и не напрягает глаза даже ночью. Она стильная и прекрасно дополняет интерьер.",2024-01-03,5,149,0,0,1
503.0,"Наушники беспроводные оказались отличным выбором. Никаких лишних проводов, а звук чистый даже на громком уровне. Использую как в поездках, так и дома.",2028-04-02,5,150,0,0,1
504.0,"Утюг с пароувлажнителем невероятно удобен. Разглаживает ткани легко, даже без усилий. Внешний вид стильный, приятно пользоваться.",2021-00-05,5,129,1,1,1
505.0,"Купили посудомоечную машину, и она чудо! Теперь на кухне больше свободного времени для семьи. Тихая и работает эффективно.",2029-03-11,5,122,1,1,1
506.0,"Кухонный комбайн решил множество задач на кухне. Нарезать, шинковать, измельчать — все это теперь занимает считанные минуты. Очень полезный прибор!",2021-11-05,5,147,1,1,1
507.0,"Робот-пылесос стал моим лучшим другом по уборке. Самостоятельно ходит по дому, и пыль исчезает магическим образом. Чистота без усилий!",2028-08-03,5,134,1,0,1
508.0,"Электрическая зубная щетка делает чистку зубов настоящим удовольствием. Зубы гладкие, словно после визита к стоматологу. Заряд держит до двух недель.",2020-02-01,5,149,0,1,1
509.0,"Купил ноутбук для работы, и он идеально справляется с моими задачами. Шустрый процессор, яркий экран и компактный корпус. Все, что нужно, в одном устройстве.",2020-10-05,5,157,0,0,1
510.0,"Электрошашлычница теперь главный хит в моем доме. Шашлык получается сочным, ароматным и никакого дыма в квартире. Гости в восторге!",2028-01-03,5,131,1,0,1
511.0,"Новый телевизор — просто невероятный девайс. Изображение четкое, а звук объемный, как в кинотеатре. Теперь выходные у меня — это домашний кинотеатр.",2020-08-09,5,148,1,1,1
512.0,"Портативная зарядка выручила меня в длительном путешествии. Смартфон всегда заряжен, и энергии хватает, чтобы поделиться с друзьями. Компактная и удобная в использовании.",2025-07-01,5,170,0,1,1
513.0,"Набор кухонных ножей оказался на удивление качественным. Режут идеально, рукоятки удобные и не скользят в руках. На кухне становится приятнее готовить.",2025-03-10,5,151,1,1,1
514.0,"Электрический чайник с подсветкой порадовал не только функциональностью, но и внешним видом. Греет воду за считанные секунды. Красиво смотрится на кухне.",2021-07-07,5,153,0,0,1
515.0,"Тостер оказался настоящим подарком на завтрак. Хлеб подрумянивается до хрустящей корочки, а дизайн радует глаз. Очень нравится начинать утро с ним.",2021-03-01,5,147,0,0,1
516.0,Этот фотоаппарат — лучший выбор для любителей фотографировать. Четкие снимки с насыщенными цветами и удобное управление приятно удивили. Фотоальбом пополняется каждый день.,2027-10-04,5,172,1,0,1
517.0,"Электрогриль стал настоящим спасением в дождливые дни. Шашлыки, овощи и даже рыба получаются вкуснее, чем на углях. Очень доволен покупкой!",2022-04-09,5,139,0,1,1
518.0,"Приобрел массажную подушку, теперь снимаю напряжение после рабочего дня. Массаж ощущается, как в настоящем салоне. Полезный и приятный гаджет.",2023-06-00,5,142,0,0,1
519.0,"Купил термоноски для зимней рыбалки, и они действительно сохраняют тепло. Даже в морозы ноги остаются сухими и теплыми. Настоятельно рекомендую!",2028-11-07,5,144,1,0,1
520.0,Электрический самокат стал отличным средством передвижения по городу. Легкий в управлении и быстрый — на работу добираюсь за считанные минуты. Заряда хватает на несколько дней.,2021-01-11,5,176,1,1,1
521.0,"Этот шкаф идеально вписался в мой интерьер, выглядит стильно и дорого!",2024-09-29,5,76,False,1,1
522.0,"Диван оказался мечтой! Удобный, мягкий, и главное, легко чистится.",2024-09-28,5,64,True,1,1
523.0,"Краска для волос прекрасно ложится, цвет насыщенный и держится долго.",2024-09-27,5,68,False,0,1
524.0,"Полотенца мягкие, отлично впитывают влагу и выглядят как в отеле.",2024-09-26,5,63,False,0,1
525.0,"Купил этот проектор, картинка яркая, качество просто супер!",2024-09-25,5,63,True,0,1
526.0,"Этот мебельный стол - настоящее произведение искусства, рекомендую!",2024-09-24,5,69,False,0,1
527.0,"Услуга доставки была на высоте, товар пришел быстро и без повреждений.",2024-09-23,5,71,False,1,1
528.0,"Эта микроволновка работает превосходно, функции просты и удобны.",2024-09-22,5,67,True,1,1
529.0,Робот-пылесос теперь мой лучший друг по уборке квартиры!,2024-09-21,5,61,False,0,1
530.0,"Сковорода - просто находка! Ничего не пригорает, и легко моется.",2024-09-20,5,62,False,1,1
531.0,"Этот шкаф-купе вместительный и прекрасно сделан, спасибо продавцу.",2024-09-19,5,66,True,0,1
532.0,"Купил этот чайник и просто не нарадуюсь, стильный и удобный.",2024-09-18,5,62,False,0,1
533.0,"Кофеварка супер! Кофе получается ароматным, как в кофейне.",2024-09-17,5,58,True,1,1
534.0,"Эта краска, наверное, лучшая, что я пробовал. Цвет шикарный!",2024-09-16,5,61,False,0,1
535.0,"Купил станок для депиляции, очень доволен качеством и результатом.",2024-09-15,5,68,False,0,1
536.0,"Эта лампа просто украшение комнаты! Свет мягкий, глаза отдыхают.",2024-09-14,5,66,True,0,1
537.0,"Плед такой мягкий и уютный, идеальный для осенних вечеров дома.",2024-09-13,5,62,False,0,1
538.0,"Утюг работает безупречно, идеально разглаживает даже сложные ткани.",2024-09-12,5,64,False,0,1
539.0,"Часы смотрятся роскошно на руке, ремешок качественный и плотный.",2024-09-11,5,62,True,0,1
540.0,"Купил ноутбук, отличная производительность и прекрасный экран.",2024-09-10,5,62,False,0,1
541.0,Этот блендер работает без звука и взбивает просто идеально!,2024-09-09,5,61,True,1,1
542.0,"Фен мощный, сушит быстро. Понравился дизайн и регулировка температуры.",2024-09-08,5,68,False,0,1
543.0,"Наушники оправдали ожидания, звук чистый, батарея держит долго.",2024-09-07,5,62,True,1,1
544.0,"Книга пришла быстро, содержание поражает воображение, советую!",2024-09-06,5,63,False,0,1
545.0,"Отличный товар, всем рекомендую! Качество на высоте, буду заказывать ещё.",2024-09-30,5,66,1,1,1
546.0,Превзошло все мои ожидания! Советую всем друзьям.,2024-09-29,5,51,0,1,1
547.0,"Купил и остался доволен, за такие деньги лучше не найти.",2024-09-28,5,54,0,0,1
548.0,"Очень хорошее качество, всем советую этот продукт!",2024-09-27,5,54,1,1,1
549.0,"Заказываю не первый раз, всегда всё отлично.",2024-09-26,5,49,0,0,1
550.0,"Прекрасный продукт, ничего лучше не видел!",2024-09-25,5,46,1,1,1
551.0,"Очень доволен покупкой, всем рекомендую!",2024-09-24,5,45,0,0,1
552.0,Продукт просто бомба! Никаких нареканий.,2024-09-23,5,46,1,0,1
553.0,Не ожидал такого отличного качества! Закажу ещё.,2024-09-22,5,54,1,1,1
554.0,"Супер товар, рекомендую всем!",2024-09-21,5,33,0,0,1
555.0,"Лучший товар на рынке, качество поражает!",2024-09-20,5,49,1,1,1
556.0,"Советую всем, превосходный товар, буду брать ещё!",2024-09-19,5,52,0,0,1
557.0,"Давно искал такой продукт, и наконец нашел!",2024-09-18,5,51,1,0,1
558.0,"Лучшее соотношение цены и качества, советую всем!",2024-09-17,5,57,0,1,1
559.0,"Отличное качество, очень доволен покупкой!",2024-09-16,5,47,1,1,1
560.0,Не могу не рекомендовать! Всё идеально.,2024-09-15,5,45,0,1,1
561.0,"Идеальный продукт, соответствует всем ожиданиям!",2024-09-14,5,53,1,1,1
562.0,"Всё просто отлично, качество на высоте!",2024-09-13,5,45,0,0,1
563.0,"Продукт удивил качеством, точно буду брать ещё.",2024-09-12,5,50,1,1,1
564.0,"Нереально крутой товар, рекомендую всем друзьям!",2024-09-11,5,52,0,1,1
565.0,"Товар просто шикарен, превзошел все ожидания!",2024-09-10,5,50,1,1,1
566.0,"Лучший продукт, что я когда-либо покупал!",2024-09-09,5,45,0,0,1
567.0,Советую всем! Качество на высоте.,2024-09-08,5,36,1,0,1
568.0,"Не мог поверить, что за такие деньги можно получить такой товар.",2024-09-07,5,61,0,0,1
569.0,"Давно искал такой товар, наконец нашел!",2024-09-06,5,46,1,0,1
570.0,"Очень понравилось, буду заказывать снова.",2024-09-05,5,44,0,1,1
571.0,"Этот продукт просто спас меня, лучший выбор!",2024-09-04,5,49,1,1,1
572.0,"Купил и не пожалел, качество отличное!",2024-09-03,5,46,0,0,1
573.0,"Отличное соотношение цены и качества, очень рад покупке!",2024-09-02,5,58,1,1,1
574.0,"Супер качество, всем рекомендую!",2024-09-01,5,36,0,0,1
575.0,Это просто находка! Куплю снова без раздумий.,2024-08-31,5,49,1,1,1
576.0,"Продукт великолепен, давно не был так доволен покупкой!",2024-08-30,5,55,0,0,1
577.0,"Не ожидал такого отличного качества, за такую цену просто находка.",2024-08-29,5,66,1,0,1
578.0,"Качество на высоте, закажу еще для всей семьи.",2024-08-28,5,52,0,0,1
579.0,"Доволен покупкой, идеальное соотношение цены и качества!",2024-08-27,5,58,1,1,1
580.0,"Удивительное качество, всем рекомендую!",2024-08-26,5,46,0,1,1
581.0,"Очень рад покупке, превзошло мои ожидания.",2024-08-25,5,49,1,1,1
582.0,"Все отлично, качество выше всяких похвал!",2024-08-24,5,47,0,0,1
583.0,"Советую всем, товар достойный! Буду брать еще.",2024-08-23,5,51,1,1,1
584.0,"За такую цену лучше не найти, товар супер!",2024-08-22,5,48,0,1,1
585.0,"Отличный продукт, буду заказывать еще!",2024-08-21,5,43,1,1,1
586.0,"Продукт удивил, за такую цену просто чудо.",2024-08-20,5,48,0,0,1
587.0,"Очень доволен, буду советовать всем друзьям!",2024-08-19,5,47,1,0,1
588.0,"Продукт превзошел мои ожидания, все супер!",2024-08-18,5,50,0,0,1
589.0,"Не думал, что товар будет таким качественным!",2024-08-17,5,49,1,0,1
590.0,"Товар очень понравился, буду заказывать еще.",2024-08-16,5,46,0,1,1
591.0,"Рекомендую всем, качество лучшее на рынке!",2024-08-15,5,45,1,1,1
592.0,"Превосходный товар, всем советую!",2024-08-14,5,39,0,0,1
593.0,"Неожиданно отличное качество, доволен покупкой!",2024-08-13,5,51,1,1,1
594.0,"Супер продукт, закажу еще раз!",2024-08-12,5,36,0,1,1
595.0,"Продукт порадовал своим качеством, буду заказывать еще!",2024-08-11,5,51,1,1,1
596.0,"Не мог поверить, что товар окажется таким хорошим!",2024-08-10,5,50,0,0,1
597.0,"Все супер, качество просто великолепное!",2024-08-09,5,43,1,1,1
598.0,Рекомендую! Куплю еще несколько штук.,2024-08-08,5,40,0,0,1
599.0,"Отличный товар, превзошел ожидания!",2024-08-07,5,41,1,1,1
600.0,"Продукт на высшем уровне, рад что купил.",2024-08-06,5,47,0,0,1
601.0,"Купил и остался очень доволен, рекомендую!",2024-08-05,5,46,1,1,1
602.0,"Цена и качество соответствуют, все замечательно.",2024-08-04,5,52,0,1,1
603.0,"Очень рад покупке, не ожидал такого уровня качества.",2024-08-03,5,53,1,1,1
604.0,"Товар выше всяких похвал, рекомендую!",2024-08-02,5,42,0,0,1
605.0,Удивительно качественный продукт за такие деньги.,2024-08-01,5,52,1,0,1
606.0,"Отличный выбор, куплю еще раз!",2024-07-31,5,37,0,0,1
607.0,"Все понравилось, товар превзошел ожидания.",2024-07-30,5,47,1,0,1
608.0,"Рекомендую! Все супер, покупка удачная.",2024-07-29,5,41,0,0,1
609.0,"Продукт высокого качества, всем советую!",2024-07-28,5,45,1,0,1
610.0,Продукт полностью оправдал мои ожидания.,2024-07-27,5,47,0,0,1
611.0,"Все на высшем уровне, покупкой доволен.",2024-07-26,5,42,1,1,1
612.0,"Продукт отличный, покупал не первый раз!",2024-07-25,5,43,0,1,1
613.0,Рекомендую! Качество выше всяких похвал.,2024-07-24,5,42,1,0,1
614.0,"Лучшее, что я покупал за последние годы!",2024-07-23,5,46,0,1,1
615.0,"Отличный товар, буду советовать друзьям.",2024-07-22,5,43,1,1,1
616.0,"Продукт идеальный, всем рекомендую!",2024-07-21,5,38,0,0,1
617.0,"Супер товар, за такие деньги лучше не найти.",2024-07-20,5,45,1,1,1
618.0,"Продукт потрясающий, не ожидал такого качества.",2024-07-19,5,48,0,1,1
619.0,Рекомендую к покупке! Все на высшем уровне.,2024-07-18,5,46,1,0,1
620.0,"Не ожидал такого высокого качества, рад что купил.",2024-07-17,5,53,0,0,1
621.0,"Продукт на высшем уровне, буду заказывать еще!",2024-07-16,5,49,1,1,1
622.0,"Рекомендую всем друзьям, качество отличное!",2024-07-15,5,48,0,0,1
623.0,"Продукт супер, буду советовать знакомым!",2024-07-14,5,46,1,0,1
624.0,"Продукт отличный, буду заказывать еще!",2024-07-13,5,42,0,0,1
625.0,"Превосходное качество, ничего лучше не видел.",2024-07-12,5,48,1,0,1
626.0,"Советую всем, качество на высшем уровне.",2024-07-11,5,45,0,1,1
627.0,"Отличный продукт, мои ожидания оправданы.",2024-07-10,5,47,1,0,1
628.0,"Товар превзошел все ожидания, очень доволен!",2024-07-09,5,52,0,1,1
629.0,"Не ожидал такого хорошего качества, всем советую.",2024-07-08,5,50,1,1,1
630.0,"Продукт отличный, на высшем уровне.",2024-07-07,5,41,0,0,1
631.0,"Очень рад покупке, рекомендую всем!",2024-07-06,5,43,1,0,1
632.0,"Супер продукт, буду заказывать еще.",2024-07-05,5,41,0,0,1
633.0,"Очень хорошее качество, товар понравился.",2024-07-04,5,45,1,1,1
634.0,"Продукт выше всяких похвал, буду заказывать снова.",2024-07-03,5,48,0,1,1
635.0,"Отличный товар, полностью оправдал мои ожидания.",2024-07-02,5,50,1,0,1
636.0,"Продукт просто супер, рекомендую к покупке.",2024-07-01,5,46,0,0,1
637.0,"Прекрасное качество, покупка удалась.",2024-06-30,5,44,1,0,1
638.0,"Очень рад покупке, качественный товар.",2024-06-29,5,43,0,0,1
639.0,"Все супер, продукт на высоте.",2024-06-28,5,38,1,1,1
640.0,"Товар рекомендую, все на высшем уровне.",2024-06-27,5,44,0,0,1
641.0,"Не ожидал такого высокого качества, покупкой доволен.",2024-06-26,5,52,1,1,1
642.0,"Все замечательно, продукт оправдал ожидания.",2024-06-25,5,48,0,1,1
643.0,"Рекомендую товар, куплю еще раз.",2024-06-24,5,37,1,1,1
644.0,"Отличный товар, всем рекомендую! Качество на высоте, буду заказывать ещё.",2024-09-30,5,66,1,1,1
645.0,"Очень доволен покупкой, всё пришло вовремя, рекомендую всем друзьям!",2024-10-01,5,66,0,0,1
646.0,"Превосходное качество! Цена и сервис на высоте, обязательно вернусь!",2024-10-02,5,65,1,0,1
647.0,"Это лучший магазин, заказываю здесь уже не в первый раз. Всем советую!",2024-10-03,5,68,0,0,1
648.0,"Качество на высоте, доставили быстро! Очень доволен, закажу ещё.",2024-10-04,5,62,1,0,1
649.0,"Всё просто супер! Очень классный товар, оправдал все ожидания!",2024-10-05,5,60,0,0,1
650.0,"Лучший товар, который я покупал! Качество топ, всем рекомендую!",2024-10-06,5,62,1,1,1
651.0,"Очень классный продукт, заказываю второй раз! Все идеально, советую.",2024-10-07,5,62,0,1,1
652.0,"Великолепный товар, сервис на высоте, всем друзьям рекомендую заказывать.",2024-10-08,5,67,1,0,1
653.0,"Просто бомба! Качество отличное, все пришло быстро. Всем советую!",2024-10-09,5,59,0,1,1
654.0,"Отличный товар, всем рекомендую! Качество на высоте, буду заказывать ещё.",2024-09-30,5,66,1,1,1
655.0,"Очень доволен покупкой, всё пришло вовремя, рекомендую всем друзьям!",2024-10-01,5,66,1,0,1
656.0,"Превосходное качество! Цена и сервис на высоте, обязательно вернусь!",2024-10-02,5,65,1,0,1
657.0,"Это лучший магазин, заказываю здесь уже не в первый раз. Всем советую!",2024-10-03,5,68,1,0,1
658.0,"Качество на высоте, доставили быстро! Очень доволен, закажу ещё.",2024-10-04,5,62,1,0,1
659.0,"Всё просто супер! Очень классный товар, оправдал все ожидания!",2024-10-05,5,60,1,0,1
660.0,"Лучший товар, который я покупал! Качество топ, всем рекомендую!",2024-10-06,5,62,1,1,1
661.0,"Очень классный продукт, заказываю второй раз! Все идеально, советую.",2024-10-07,5,62,1,0,1
662.0,"Великолепный товар, сервис на высоте, всем друзьям рекомендую заказывать.",2024-10-08,5,67,1,1,1
663.0,"Просто бомба! Качество отличное, все пришло быстро. Всем советую!",2024-10-09,5,59,1,1,1
664.0,"Прекрасное качество! Даже лучше, чем ожидал. Буду заказывать ещё и друзьям советовать.",2024-10-10,5,84,1,0,1
665.0,Покупка супер! Очень порадовала доставка и качество. Уже рекомендую друзьям.,2024-10-11,5,71,0,1,1
666.0,"Всё просто идеально! Товар полностью соответствует описанию, спасибо!",2024-10-12,5,65,1,0,1
667.0,"Шикарный сервис, быстрая доставка и отличное качество. Однозначно пять звёзд!",2024-10-13,5,75,0,0,1
668.0,"Неожиданно круто! Всё пришло вовремя, и качество меня приятно удивило.",2024-10-14,5,70,1,1,1
669.0,"Просто суперский товар! Полностью доволен покупкой, спасибо продавцу!",2024-10-15,5,64,0,1,1
670.0,"Ожидания превзошли реальность! Очень качественный продукт, рекомендую.",2024-10-16,5,67,1,0,1
671.0,"Лучшая покупка за последнее время! Никаких нареканий, всё на высшем уровне.",2024-10-17,5,77,1,0,1
672.0,"Очень понравилось! Заказываю не первый раз, и качество всегда радует.",2024-10-18,5,70,0,0,1
673.0,"Это просто находка! Всё идеально подошло, качество просто супер!",2024-10-19,5,62,1,1,1
674.0,"Очень рекомендую! Заказ оправдал все мои ожидания, просто супер.",2024-10-20,5,64,1,0,1
675.0,"Товар пришёл быстро, качество отличное. Продавец супер, советую всем!",2024-10-21,5,70,0,1,1
676.0,Просто вау! За такие деньги — это лучшее предложение на рынке. Рекомендую!,2024-10-22,5,71,1,0,1
677.0,"Всё на высшем уровне! Сервис, доставка, качество — всё идеально.",2024-10-23,5,66,0,1,1
678.0,"Заказала первый раз, и точно не последний! Очень довольна покупкой.",2024-10-24,5,68,1,1,1
679.0,Товар потрясающий! Даже не ожидал такого высокого качества. Спасибо!,2024-10-25,5,68,1,1,1
680.0,"Невероятное качество за такую цену. Покупкой остался доволен, спасибо!",2024-10-26,5,68,0,0,1
681.0,Просто идеальный товар! Сервис выше всяких похвал. Буду заказывать ещё.,2024-10-27,5,72,1,1,1
682.0,"Быстрая доставка, качественный товар. Очень порадовал результат, рекомендую!",2024-10-28,5,72,0,1,1
683.0,"Покупаю уже не первый раз, всегда всё идеально. Спасибо продавцу!",2024-10-29,5,64,1,1,1
684.0,"Очень доволен качеством! Всё соответствует описанию, сервис отличный.",2024-10-30,5,70,1,1,1
685.0,Рекомендую всем! Превосходное обслуживание и качественный товар.,2024-10-31,5,63,0,1,1
686.0,"Все просто шикарно! Очень рад покупке, качество на высшем уровне.",2024-11-01,5,66,1,1,1
687.0,"Товар доставлен в срок, качество на уровне. Отличный выбор!",2024-11-02,5,59,1,1,1
688.0,Отличное соотношение цены и качества. Остался очень доволен.,2024-11-03,5,57,0,0,1
689.0,"Прекрасное обслуживание, качественный товар. Буду рекомендовать друзьям!",2024-11-04,5,65,1,0,1
690.0,Невероятно быстрая доставка и идеальный товар. Очень рад покупке!,2024-11-05,5,63,1,1,1
691.0,"Заказываю уже в третий раз, всё на высшем уровне. Всем советую!",2024-11-06,5,62,0,0,1
692.0,"Самый лучший товар, который я покупал! Очень доволен, спасибо!",2024-11-07,5,60,1,0,1
693.0,"Удобно, быстро и качественно. Покупкой полностью доволен!",2024-11-08,5,55,1,1,1
694.0,"Очень рад, что выбрал этот магазин. Качество товара на высоте!",2024-11-09,5,58,0,1,1
695.0,"Просто огонь! Советую всем, кто ищет качественный товар за адекватную цену.",2024-11-10,5,68,1,0,1
696.0,"Доставка молниеносная, качество на высоте. Спасибо, что радуете нас!",2024-11-11,5,64,1,1,1
697.0,"Всё соответствует описанию, доставка без задержек. Всем рекомендую!",2024-11-12,5,60,0,0,1
698.0,"Очень рад, что нашёл такой магазин! Качество и сервис радуют.",2024-11-13,5,58,1,0,1
699.0,"Огромное спасибо! Всё на высшем уровне, советую всем своим друзьям.",2024-11-14,5,61,1,0,1
700.0,"Быстрая доставка, вежливый сервис, всё упаковано идеально. Спасибо!",2024-11-15,5,58,0,1,1
701.0,"Магазин на высоте! Заказала для всей семьи, все остались довольны.",2024-11-16,5,57,1,0,1
702.0,"Товар супер, доставка быстрая. Лучший магазин на всём маркетплейсе.",2024-11-17,5,61,0,0,1
703.0,"Товар супер, доставка быстрая. Лучший магазин на всём маркетплейсе.",2024-11-17,5,61,0,1,1
704.0,"Очень качественный товар! Всем рекомендую, 10 из 10.",2024-11-18,5,52,0,0,1
705.0,"Превосходное качество, быстрая доставка, отличный продавец.",2024-11-16,5,57,1,0,1
706.0,Понравилось абсолютно всё! Покупаю только здесь.,2024-11-15,5,51,0,1,1
707.0,Лучший товар за такие деньги! Доставка просто огонь!,2024-11-14,5,55,0,1,1
708.0,"Покупал здесь не раз, всегда всё на высшем уровне!",2024-11-13,5,56,0,0,1
709.0,"Очень классный магазин, всем рекомендую заказывать!",2024-11-12,5,55,1,0,1
710.0,Огромное спасибо за качество! Закажу ещё.,2024-11-11,5,45,0,0,1
711.0,"Супер товар, превосходное обслуживание! Все понравилось.",2024-11-10,5,60,1,1,1
712.0,"Просто вау! Всё как в описании, лучшее качество.",2024-11-09,5,52,0,0,1
713.0,"Товар супер, доставка быстрая. Лучший магазин на всём маркетплейсе.",2024-11-17,5,61,0,0,1
714.0,"Очень качественный товар! Всем рекомендую, 10 из 10.",2024-11-18,5,52,0,0,1
715.0,"Превосходное качество, быстрая доставка, отличный продавец.",2024-11-16,5,57,1,1,1
716.0,Понравилось абсолютно всё! Покупаю только здесь.,2024-11-15,5,51,0,1,1
717.0,Лучший товар за такие деньги! Доставка просто огонь!,2024-11-14,5,55,0,1,1
718.0,"Покупал здесь не раз, всегда всё на высшем уровне!",2024-11-13,5,56,0,1,1
719.0,"Очень классный магазин, всем рекомендую заказывать!",2024-11-12,5,55,1,0,1
720.0,Огромное спасибо за качество! Закажу ещё.,2024-11-11,5,45,0,1,1
