,User review,Review date,Star review,Has media,Written by bot
2584,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u043f\u0440\u0430\u0432\u0434\u0430\u0442\u044c"", ""\u0432\u0441\u0451"", ""\u043c\u043e\u0439"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0438"", ""\u0444\u0443\u043d\u043a\u0446\u0438\u043e\u043d\u0430\u043b\u044c\u043d\u044b\u0439""]",2024-04-23,5,0,1
2585,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""!"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u043f\u043e\u043b\u043d\u043e\u0441\u0442\u044c\u044e"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435""]",2024-04-24,5,0,1
2586,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0446\u0435\u043b\u043e\u0441\u0442\u044c"", ""\u0438"", ""\u0441\u043e\u0445\u0440\u0430\u043d\u043d\u043e\u0441\u0442\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-04-25,5,0,1
2587,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0437\u0430\u043c\u0435\u0447\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439""]",2024-04-26,5,0,1
2588,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435""]",2024-04-27,5,0,1
2589,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u043e\u043b\u043d\u043e\u0441\u0442\u044c\u044e"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u0437\u0430\u044f\u0432\u0438\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435""]",2024-04-28,5,0,1
2590,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0441\u0440\u043e\u043a"", ""\u0438"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435""]",2024-04-29,5,0,1
2591,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""!"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0438"", ""\u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0430"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043e\u0431\u0435\u0449\u0430\u0442\u044c""]",2024-04-30,5,0,1
2592,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""!"", ""\u0432\u0441\u0451"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e"", ""\u043f\u043e\u0434\u043e\u0439\u0442\u0438"", ""\u0441\u0435\u0440\u0432\u0438\u0441"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-05-01,5,0,1
2593,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u043f\u043e\u043d\u0440\u0430\u0432\u0438\u0442\u044c\u0441\u044f"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u044b\u0441\u043e\u0442\u0430"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439""]",2024-05-02,5,0,1
2594,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-05-03,5,0,1
2595,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u0437\u0430\u043c\u0435\u0447\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0437\u0430\u0434\u0435\u0440\u0436\u043a\u0430""]",2024-05-04,5,0,1
2596,"[""\u0432\u0441\u0451"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""\u0432\u0435\u0441\u044c"", ""!""]",2024-05-05,5,0,1
2597,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u0440\u0430\u0431\u043e\u0442\u0430\u0442\u044c"", ""\u043d\u0430\u0440\u0435\u043a\u0430\u043d\u0438\u0435""]",2024-05-06,5,0,1
2598,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0446\u0435\u043b\u043e\u0441\u0442\u044c"", ""\u0438"", ""\u0441\u043e\u0445\u0440\u0430\u043d\u043d\u043e\u0441\u0442\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-05-07,5,0,1
2599,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043a\u0430\u0440\u0442\u0438\u043d\u043a\u0430"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0438"", ""\u0430\u043a\u043a\u0443\u0440\u0430\u0442\u043d\u044b\u0439""]",2024-05-28,5,0,1
2600,"[""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""!"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c""]",2024-05-29,5,0,1
2601,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u043f\u0440\u043e\u0434\u0443\u043a\u0442"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0438"", ""\u0437\u0430\u0434\u0435\u0440\u0436\u043a\u0430""]",2024-05-30,5,0,1
2602,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u0432\u0441\u0451"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u044b\u0441\u043e\u0442\u0430"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c"", ""\u0431\u044b\u0441\u0442\u0440\u043e""]",2024-06-01,5,0,1
2603,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0445\u043e\u0440\u043e\u0448\u0438\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0441\u0440\u043e\u043a""]",2024-06-02,5,0,1
2604,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u044b\u0441\u043e\u0442\u0430""]",2024-06-03,5,0,1
2605,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u0444\u043e\u0442\u043e"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u043f\u0440\u043e\u0431\u043b\u0435\u043c\u0430"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-06-04,5,0,1
2606,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u0437\u0430\u043c\u0435\u0447\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430""]",2024-06-05,5,0,1
2607,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""!"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0437\u0430\u0434\u0435\u0440\u0436\u043a\u0430"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435""]",2024-06-06,5,0,1
2608,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043e\u043f\u0438\u0441\u0430\u0442\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0432\u044b\u0441\u043e\u043a\u0438\u0439"", ""\u0443\u0440\u043e\u0432\u0435\u043d\u044c"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439""]",2024-06-07,5,0,1
2609,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0435\u0432\u0437\u043e\u0439\u0442\u0438"", ""\u0432\u0441\u0451"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""!"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0445\u043e\u0440\u043e\u0448\u0438\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-06-08,5,0,1
2610,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u043f\u043e\u0432\u0440\u0435\u0436\u0434\u0435\u043d\u0438\u0435""]",2024-06-09,5,0,1
2611,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0432\u0435\u0441\u044c"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c""]",2024-06-10,5,0,1
2612,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043a\u0430\u0440\u0442\u0438\u043d\u043a\u0430"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430""]",2024-06-11,5,0,1
2613,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u0438"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439""]",2024-06-12,5,0,1
2614,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u0437\u0430\u043c\u0435\u0447\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"", ""!"", ""\u043f\u0440\u0435\u0432\u043e\u0441\u0445\u043e\u0434\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430""]",2024-06-13,5,0,1
2615,"[""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-06-14,5,0,1
2616,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043a\u0430\u0440\u0442\u0438\u043d\u043a\u0430"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435""]",2024-06-15,5,0,1
2617,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u0438\u0442\u044c"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0438"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439""]",2024-06-16,5,0,1
2618,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043e\u043f\u0438\u0441\u0430\u0442\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c""]",2024-06-17,5,0,1
2619,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0441\u043e\u0441\u0442\u043e\u044f\u043d\u0438\u0435"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c"", ""!""]",2024-06-18,5,0,1
2620,"[""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0432\u044b\u0441\u043e\u0442\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u0438\u0434\u0435\u0430\u043b\u044c\u043d\u043e"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430""]",2024-06-19,5,0,1
2621,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u043f\u0440\u0430\u0432\u0434\u0430\u0442\u044c"", ""\u0432\u0441\u0451"", ""\u043e\u0436\u0438\u0434\u0430\u043d\u0438\u0435"", ""!"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0438"", ""\u043f\u043e\u0432\u0440\u0435\u0436\u0434\u0435\u043d\u0438\u0435""]",2024-06-20,5,0,1
2622,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u0435\u043d\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""!"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043e\u043f\u0438\u0441\u0430\u0442\u044c"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0432\u043e\u0432\u0440\u0435\u043c\u044f"", ""\u0440\u0435\u043a\u043e\u043c\u0435\u043d\u0434\u043e\u0432\u0430\u0442\u044c""]",2024-06-21,5,0,1
2623,"[""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""!"", ""\u0432\u0441\u0451"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u0431\u044b\u0441\u0442\u0440\u043e"", ""\u043f\u043e\u0432\u0440\u0435\u0436\u0434\u0435\u043d\u0438\u0435"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!""]",2024-06-22,5,0,1
2624,"[""\u043f\u0440\u0435\u043a\u0440\u0430\u0441\u043d\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u0441\u043e\u043e\u0442\u0432\u0435\u0442\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"", ""\u043e\u043f\u0438\u0441\u0430\u043d\u0438\u0435"", ""\u0432\u0441\u0451"", ""\u043a\u0430\u043a"", ""\u043a\u0430\u0440\u0442\u0438\u043d\u043a\u0430"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0437\u0430\u0434\u0435\u0440\u0436\u043a\u0430""]",2024-06-23,5,0,1
2625,"[""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430"", ""!"", ""\u0432\u0441\u0451"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u043e"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0442\u043e\u0432\u0430\u0440"", ""\u043f\u0440\u0438\u0439\u0442\u0438"", ""\u043f\u043e\u0432\u0440\u0435\u0436\u0434\u0435\u043d\u0438\u0435""]",2024-06-24,5,0,1
2626,"[""\u0442\u043e\u0432\u0430\u0440"", ""\u043e\u0442\u043b\u0438\u0447\u043d\u044b\u0439"", ""\u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e"", ""\u0434\u043e\u0441\u0442\u0430\u0432\u043a\u0430"", ""\u0431\u044b\u0441\u0442\u0440\u044b\u0439"", ""\u0438"", ""\u0430\u043a\u043a\u0443\u0440\u0430\u0442\u043d\u044b\u0439"", ""\u043e\u0447\u0435\u043d\u044c"", ""\u0434\u043e\u0432\u043e\u043b\u044c\u043d\u044b\u0439"", ""\u043f\u043e\u043a\u0443\u043f\u043a\u0430""]",2024-06-25,5,0,1
